time,root_position,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
103.067,"(0.101858, 0.062428, 4.92014e-05)","(0.233726, 0.942714, 0.238038)","(-0.48048, -0.861415, -0.164629)","(0.542691, -0.532558, 0.649514)","(-0.717876, -0.672287, 0.180786)","(-0.577659, 0.176791, 0.796903)","(-0.135858, -0.971843, 0.192521)","(0.289928, -0.868899, 0.401193)","(-0.156688, -0.936552, -0.313559)","(-0.0787394, -0.95167, -0.296857)",0
103.1,"(0.103796, 0.0596842, 5.18366e-05)","(0.24154, 0.938707, 0.245942)","(-0.483108, -0.860682, -0.160724)","(0.569487, -0.501533, 0.651268)","(-0.718407, -0.672314, 0.178565)","(-0.596664, 0.130664, 0.791782)","(-0.153097, -0.972601, 0.174951)","(0.277848, -0.872132, 0.402724)","(-0.166108, -0.931894, -0.322462)","(-0.0566949, -0.943411, -0.326742)",0
103.133,"(0.103796, 0.0596842, 5.18366e-05)","(0.242685, 0.938143, 0.246966)","(-0.47905, -0.863036, -0.160248)","(0.559087, -0.526542, 0.640449)","(-0.718163, -0.670401, 0.186558)","(-0.586299, 0.122908, 0.800717)","(-0.170261, -0.975655, 0.138231)","(0.266007, -0.877675, 0.398657)","(-0.164466, -0.925962, -0.339921)","(-0.039981, -0.932326, -0.359402)",0
103.167,"(0.107272, 0.0579645, 5.08025e-05)","(0.241657, 0.938756, 0.245639)","(-0.476324, -0.86511, -0.157162)","(0.545909, -0.539161, 0.641318)","(-0.712766, -0.67542, 0.189137)","(-0.580256, 0.125239, 0.804747)","(-0.181395, -0.977029, 0.111853)","(0.255344, -0.883745, 0.392167)","(-0.162616, -0.921681, -0.352221)","(-0.0393308, -0.921373, -0.386684)",0
103.2,"(0.107272, 0.0579645, 5.08025e-05)","(0.233891, 0.942125, 0.240199)","(-0.476176, -0.866679, -0.148742)","(0.550829, -0.52261, 0.650743)","(-0.702484, -0.685713, 0.190563)","(-0.579938, 0.118965, 0.805928)","(-0.19148, -0.976102, 0.102765)","(0.24122, -0.887093, 0.393546)","(-0.170024, -0.919977, -0.353178)","(-0.0548368, -0.917519, -0.393893)",0
103.233,"(0.111282, 0.056356, 5.08509e-05)","(0.224199, 0.946497, 0.232119)","(-0.474131, -0.86951, -0.13839)","(0.566379, -0.496518, 0.657788)","(-0.686505, -0.700656, 0.194402)","(-0.590369, 0.0823945, 0.802917)","(-0.198066, -0.972514, 0.122418)","(0.226726, -0.889739, 0.396183)","(-0.187768, -0.920353, -0.343066)","(-0.079218, -0.916607, -0.391862)",0
103.267,"(0.113903, 0.0570069, 4.90778e-05)","(0.21006, 0.950812, 0.227665)","(-0.464265, -0.876056, -0.130322)","(0.592301, -0.476829, 0.649472)","(-0.666686, -0.719364, 0.195052)","(-0.600549, 0.0396111, 0.798606)","(-0.200341, -0.970711, 0.132601)","(0.212699, -0.893793, 0.394832)","(-0.20585, -0.917471, -0.340402)","(-0.0974844, -0.915255, -0.390904)",0
103.3,"(0.117207, 0.0589824, 4.29801e-05)","(0.189892, 0.95525, 0.226801)","(-0.444282, -0.886667, -0.128203)","(0.59847, -0.504358, 0.62246)","(-0.644345, -0.739344, 0.195423)","(-0.592832, -0.0426563, 0.804195)","(-0.201776, -0.97193, 0.12099)","(0.193656, -0.902376, 0.384986)","(-0.21483, -0.914838, -0.341933)","(-0.104784, -0.913188, -0.393838)",0
103.333,"(0.12136, 0.0630229, 3.62585e-05)","(0.156366, 0.962419, 0.222033)","(-0.446639, -0.878627, -0.168905)","(0.614772, -0.591835, 0.521332)","(-0.598093, -0.773409, 0.210055)","(-0.562282, -0.188927, 0.805075)","(-0.209657, -0.973051, 0.0959976)","(0.163433, -0.928523, 0.333367)","(-0.203951, -0.915785, -0.346037)","(-0.104888, -0.915097, -0.389354)",0
103.367,"(0.125474, 0.0673248, 2.94487e-05)","(0.109102, 0.97107, 0.212415)","(-0.496678, -0.837465, -0.227954)","(0.606153, -0.762381, 0.226614)","(-0.522006, -0.811856, 0.261534)","(-0.469583, -0.475323, 0.744016)","(-0.225462, -0.96788, 0.111246)","(0.115578, -0.952384, 0.282147)","(-0.16656, -0.926042, -0.338679)","(-0.108519, -0.926117, -0.361291)",0
103.4,"(0.129595, 0.0714113, 2.38428e-05)","(0.0656139, 0.977617, 0.199899)","(-0.577481, -0.757562, -0.304329)","(0.480744, -0.871271, -0.098857)","(-0.418988, -0.850454, 0.318082)","(-0.308068, -0.727831, 0.612663)","(-0.210537, -0.972849, 0.0961201)","(0.0669865, -0.981173, 0.181142)","(-0.140893, -0.933855, -0.32873)","(-0.114431, -0.941969, -0.315595)",0
103.433,"(0.133108, 0.074783, 1.91957e-05)","(0.0257018, 0.984638, 0.172706)","(-0.672123, -0.699165, -0.243761)","(0.304228, -0.9107, -0.27941)","(-0.266805, -0.849964, 0.454286)","(-0.104566, -0.868659, 0.484249)","(-0.166665, -0.980373, 0.105312)","(0.00112171, -0.994366, 0.105996)","(-0.146334, -0.949567, -0.277325)","(-0.116055, -0.962094, -0.246793)",0
103.467,"(0.135679, 0.0773087, 1.95755e-05)","(0.000387504, 0.985678, 0.168637)","(-0.743907, -0.655709, -0.129028)","(0.178661, -0.955881, -0.233176)","(-0.0900238, -0.818849, 0.566906)","(0.0343437, -0.899319, 0.435943)","(-0.0913139, -0.991522, 0.0924446)","(-0.0452921, -0.99769, 0.0506383)","(-0.155047, -0.958554, -0.239028)","(-0.107604, -0.972757, -0.205342)",0
103.5,"(0.135679, 0.0773087, 1.95755e-05)","(-0.031409, 0.985978, 0.163895)","(-0.731026, -0.650648, 0.205568)","(0.122012, -0.978201, -0.168038)","(0.128585, -0.633463, 0.763014)","(0.0977991, -0.892853, 0.4396)","(-0.0238758, -0.991393, 0.128724)","(-0.0844775, -0.995364, 0.0459836)","(-0.163388, -0.965083, -0.20474)","(-0.09252, -0.979948, -0.176472)",0
103.533,"(0.137705, 0.0788802, 2.08735e-05)","(-0.0475747, 0.983209, 0.176171)","(-0.66681, -0.620179, 0.41321)","(0.0986635, -0.983709, -0.150275)","(0.216444, -0.473748, 0.853648)","(0.0794713, -0.89339, 0.442198)","(0.0167048, -0.988298, 0.151618)","(-0.0846337, -0.994785, 0.0569264)","(-0.154018, -0.963526, -0.21885)","(-0.0904781, -0.980759, -0.17299)",0
103.567,"(0.137705, 0.0788802, 2.08735e-05)","(-0.0609418, 0.985057, 0.161085)","(-0.51798, -0.633758, 0.574498)","(0.0941073, -0.985609, -0.140423)","(0.249204, -0.282756, 0.926254)","(0.0419351, -0.878502, 0.475896)","(0.0274417, -0.987002, 0.15835)","(-0.0785798, -0.995335, 0.0559835)","(-0.16129, -0.959436, -0.231234)","(-0.100385, -0.980783, -0.167298)",0
103.6,"(0.137705, 0.0788802, 2.08735e-05)","(-0.0598329, 0.989829, 0.129065)","(-0.472076, -0.683144, 0.557187)","(0.0926161, -0.985324, -0.143384)","(0.21051, -0.258758, 0.942725)","(0.0115948, -0.87581, 0.482517)","(0.0139804, -0.989133, 0.146354)","(-0.0675343, -0.995912, 0.05998)","(-0.160847, -0.956868, -0.241934)","(-0.115273, -0.97916, -0.167204)",0
103.633,"(0.137705, 0.0788802, 2.08735e-05)","(-0.0574978, 0.992677, 0.106234)","(-0.404999, -0.71784, 0.566287)","(0.0877786, -0.986881, -0.1355)","(0.188273, -0.22484, 0.956034)","(-0.00533055, -0.87269, 0.488246)","(0.00289719, -0.990759, 0.135604)","(-0.0625956, -0.995904, 0.0652399)","(-0.161333, -0.957041, -0.240923)","(-0.12226, -0.97794, -0.169368)",0
103.667,"(0.137705, 0.0788802, 2.08735e-05)","(-0.0478178, 0.996065, 0.0746238)","(-0.400904, -0.701428, 0.5893)","(0.0762445, -0.989053, -0.12634)","(0.154918, -0.23473, 0.959637)","(-0.0159854, -0.879013, 0.47653)","(-0.00465473, -0.991923, 0.126754)","(-0.0631496, -0.995939, 0.0641623)","(-0.166466, -0.957694, -0.234758)","(-0.123932, -0.978033, -0.167606)",0
103.7,"(0.137705, 0.0788802, 2.08735e-05)","(-0.0392698, 0.998031, 0.0489003)","(-0.398894, -0.673851, 0.62194)","(0.0636489, -0.993142, -0.0980705)","(0.153942, -0.220759, 0.963103)","(-0.0135021, -0.88203, 0.470999)","(-0.0117425, -0.993458, 0.113595)","(-0.0650955, -0.996145, 0.0588107)","(-0.175915, -0.95783, -0.227189)","(-0.130857, -0.9767, -0.170096)",0
103.733,"(0.139863, 0.0794601, 1.98275e-05)","(-0.0313108, 0.9994, 0.014831)","(-0.401374, -0.648702, 0.646595)","(0.0508746, -0.996345, -0.0686216)","(0.192606, -0.198804, 0.960927)","(-0.000192415, -0.881711, 0.47179)","(-0.0201571, -0.995578, 0.0917518)","(-0.0665064, -0.996481, 0.0510091)","(-0.185551, -0.957573, -0.220511)","(-0.13877, -0.974538, -0.176124)",0
103.767,"(0.139863, 0.0794601, 1.98275e-05)","(-0.0256041, 0.999651, -0.00652483)","(-0.418897, -0.638384, 0.645748)","(0.0449811, -0.997422, -0.0559065)","(0.23994, -0.200897, 0.949773)","(0.0194575, -0.875918, 0.482068)","(-0.027846, -0.997175, 0.0697586)","(-0.0543817, -0.997367, 0.0479671)","(-0.199921, -0.95648, -0.212551)","(-0.152086, -0.97133, -0.182722)",0
103.8,"(0.139863, 0.0794601, 1.98275e-05)","(-0.0115541, 0.999865, -0.0116793)","(-0.471278, -0.617414, 0.629839)","(0.0520191, -0.996387, -0.0671319)","(0.252292, -0.271589, 0.928756)","(0.0313787, -0.867812, 0.4959)","(-0.0340072, -0.997811, 0.0567072)","(-0.00583868, -0.998381, 0.0565707)","(-0.207704, -0.956177, -0.206361)","(-0.170788, -0.966845, -0.189848)",0
103.833,"(0.139863, 0.0794601, 1.98275e-05)","(0.00717455, 0.999973, 0.00140381)","(-0.502903, -0.630255, 0.591496)","(0.0900072, -0.99155, -0.0934152)","(0.221571, -0.400497, 0.889105)","(0.0175132, -0.860114, 0.5098)","(-0.0377943, -0.998062, 0.0494357)","(0.0839217, -0.991873, 0.0956262)","(-0.20554, -0.948563, -0.240793)","(-0.21996, -0.942303, -0.252353)",0
103.867,"(0.139863, 0.0794601, 1.98275e-05)","(0.0317079, 0.998982, 0.0321026)","(-0.574258, -0.732565, 0.365482)","(0.172647, -0.974503, -0.143308)","(0.0600502, -0.601372, 0.796709)","(-0.0372778, -0.838055, 0.544311)","(-0.0452106, -0.997708, 0.0503417)","(0.199938, -0.963878, 0.175965)","(-0.184357, -0.934382, -0.304865)","(-0.256027, -0.894903, -0.365513)",0
103.9,"(0.139863, 0.0794601, 1.98275e-05)","(0.073707, 0.995108, 0.0657787)","(-0.569056, -0.819747, 0.0647278)","(0.272949, -0.958915, -0.0773363)","(-0.148154, -0.777242, 0.611511)","(-0.17008, -0.695435, 0.698171)","(-0.0528885, -0.997328, 0.0503951)","(0.309855, -0.912151, 0.268272)","(-0.162048, -0.920192, -0.356352)","(-0.253792, -0.850895, -0.459965)",0
103.933,"(0.138856, 0.0760038, 2.81811e-05)","(0.123341, 0.987439, 0.0987477)","(-0.515938, -0.833391, -0.198158)","(0.329715, -0.939405, 0.0938389)","(-0.341512, -0.856469, 0.387079)","(-0.30024, -0.440087, 0.846274)","(-0.0624215, -0.996362, 0.0580147)","(0.378246, -0.864908, 0.329946)","(-0.145265, -0.925141, -0.350731)","(-0.192876, -0.861768, -0.469206)",0
103.967,"(0.138481, 0.0726493, 3.25304e-05)","(0.183135, 0.97001, 0.159817)","(-0.458286, -0.856453, -0.237617)","(0.391197, -0.849417, 0.354197)","(-0.444276, -0.85376, 0.271502)","(-0.451567, -0.114093, 0.884912)","(-0.0671581, -0.994139, 0.0847199)","(0.399293, -0.839128, 0.369364)","(-0.137363, -0.934889, -0.327283)","(-0.0879927, -0.904256, -0.417826)",0
104,"(0.138979, 0.0687812, 3.87874e-05)","(0.221028, 0.950908, 0.21661)","(-0.41816, -0.885085, -0.204371)","(0.45988, -0.723627, 0.514659)","(-0.515931, -0.825506, 0.228811)","(-0.560094, 0.047149, 0.827087)","(-0.0770249, -0.99076, 0.11163)","(0.381395, -0.840377, 0.385103)","(-0.123405, -0.943863, -0.306419)","(0.0194228, -0.940419, -0.339463)",0
104.033,"(0.141194, 0.0659532, 4.17493e-05)","(0.244756, 0.933962, 0.260403)","(-0.424238, -0.890016, -0.167013)","(0.555899, -0.593122, 0.582394)","(-0.552309, -0.804321, 0.219142)","(-0.6569, 0.104509, 0.7467)","(-0.0843685, -0.988774, 0.123319)","(0.337411, -0.873253, 0.351542)","(-0.121692, -0.946116, -0.300093)","(0.105628, -0.952494, -0.285654)",0
104.067,"(0.145621, 0.0644985, 3.98371e-05)","(0.246875, 0.93305, 0.26167)","(-0.463576, -0.876456, -0.130082)","(0.588239, -0.563891, 0.579657)","(-0.551103, -0.807242, 0.211297)","(-0.682073, 0.0433351, 0.729999)","(-0.0913873, -0.991806, 0.0892697)","(0.278186, -0.928502, 0.245959)","(-0.146143, -0.948956, -0.279509)","(0.158903, -0.957519, -0.240638)",0
104.1,"(0.151466, 0.0648166, 3.31524e-05)","(0.217778, 0.941787, 0.256146)","(-0.516121, -0.842452, -0.154576)","(0.573334, -0.656965, 0.489577)","(-0.496825, -0.840663, 0.215525)","(-0.672632, -0.115155, 0.730962)","(-0.101318, -0.993211, 0.0571488)","(0.211472, -0.965961, 0.148995)","(-0.199304, -0.949388, -0.242775)","(0.144465, -0.963964, -0.22339)",0
104.133,"(0.158419, 0.06751, 2.84796e-05)","(0.169223, 0.959199, 0.226495)","(-0.567904, -0.796971, -0.205726)","(0.490398, -0.837314, 0.241693)","(-0.438325, -0.861372, 0.256727)","(-0.575374, -0.400558, 0.713091)","(-0.115927, -0.992524, 0.0381832)","(0.1666, -0.980277, 0.106306)","(-0.240261, -0.947682, -0.210174)","(0.0922968, -0.975951, -0.197488)",0
104.167,"(0.165485, 0.0706373, 2.37483e-05)","(0.113898, 0.9793, 0.167329)","(-0.659092, -0.739855, -0.134953)","(0.304759, -0.952178, -0.0218891)","(-0.325414, -0.83314, 0.447196)","(-0.362968, -0.683294, 0.633533)","(-0.130983, -0.990486, 0.0422043)","(0.145412, -0.982986, 0.11222)","(-0.257343, -0.945438, -0.199805)","(0.00437381, -0.983407, -0.181363)",0
104.2,"(0.17131, 0.0733067, 2.13195e-05)","(0.0718879, 0.991173, 0.111391)","(-0.754599, -0.655387, 0.0323794)","(0.140212, -0.965516, -0.21936)","(-0.163502, -0.755444, 0.634485)","(-0.114241, -0.86212, 0.493658)","(-0.124335, -0.990585, 0.0572892)","(0.13347, -0.985874, 0.10118)","(-0.252645, -0.942323, -0.21954)","(-0.0508705, -0.984158, -0.169842)",0
104.233,"(0.175251, 0.0745059, 2.20176e-05)","(0.0300312, 0.995856, 0.0858376)","(-0.746877, -0.576883, 0.330728)","(0.0466251, -0.976134, -0.212103)","(0.110915, -0.547335, 0.829531)","(0.100191, -0.900143, 0.423915)","(-0.10324, -0.992102, 0.0712385)","(0.125877, -0.987021, 0.0997197)","(-0.242854, -0.943245, -0.226517)","(-0.0713502, -0.984975, -0.157268)",0
104.267,"(0.178225, 0.0745421, 2.32604e-05)","(-0.00209828, 0.996876, 0.078958)","(-0.640505, -0.569452, 0.515245)","(0.0270608, -0.981002, -0.192099)","(0.26349, -0.399339, 0.878124)","(0.244983, -0.891308, 0.381515)","(-0.0772974, -0.994007, 0.0773043)","(0.130862, -0.987667, 0.0859599)","(-0.242291, -0.945916, -0.215727)","(-0.0708419, -0.989052, -0.129448)",0
104.3,"(0.178225, 0.0745421, 2.32604e-05)","(-0.011546, 0.997789, 0.0654441)","(-0.512068, -0.587551, 0.626555)","(0.0167933, -0.988334, -0.151374)","(0.282085, -0.330276, 0.900748)","(0.326749, -0.855522, 0.401644)","(-0.0642907, -0.995261, 0.072949)","(0.152532, -0.984723, 0.0839894)","(-0.244812, -0.950556, -0.191077)","(-0.0715088, -0.991524, -0.108472)",0
104.333,"(0.180938, 0.0751399, 1.90482e-05)","(0.00180913, 0.999146, 0.0412774)","(-0.43779, -0.652009, 0.619051)","(0.0201222, -0.989709, -0.141676)","(0.179476, -0.398516, 0.89943)","(0.3252, -0.809628, 0.488618)","(-0.0662676, -0.995489, 0.0678923)","(0.210797, -0.972502, 0.0990156)","(-0.24598, -0.952311, -0.180547)","(-0.101238, -0.9889, -0.108754)",0
104.367,"(0.180938, 0.0751399, 1.90482e-05)","(0.029204, 0.999259, 0.0250826)","(-0.472041, -0.754534, 0.455912)","(0.0387399, -0.988315, -0.147423)","(0.0407263, -0.618288, 0.784896)","(0.266402, -0.776447, 0.571105)","(-0.0874958, -0.994814, 0.0518687)","(0.278031, -0.942905, 0.18338)","(-0.222081, -0.953056, -0.205827)","(-0.125605, -0.977929, -0.166968)",0
104.4,"(0.180938, 0.0751399, 1.90482e-05)","(0.0703589, 0.997349, 0.018551)","(-0.489828, -0.854712, 0.17186)","(0.0821319, -0.996089, -0.0325602)","(-0.120832, -0.796232, 0.592802)","(0.226712, -0.620757, 0.750508)","(-0.122581, -0.991919, 0.0327219)","(0.347757, -0.893825, 0.283092)","(-0.186433, -0.941449, -0.280922)","(-0.148567, -0.953852, -0.260947)",0
104.433,"(0.180938, 0.0751399, 1.90482e-05)","(0.128199, 0.990228, 0.054888)","(-0.486839, -0.865997, -0.114178)","(0.211478, -0.970238, 0.117967)","(-0.280566, -0.881212, 0.380458)","(0.0378874, -0.432766, 0.90071)","(-0.155353, -0.986035, 0.0600044)","(0.380237, -0.856681, 0.348592)","(-0.15924, -0.930493, -0.329888)","(-0.136889, -0.937709, -0.319316)",0
104.467,"(0.182046, 0.0692594, 1.94707e-05)","(0.189426, 0.976601, 0.101826)","(-0.443769, -0.866905, -0.227035)","(0.320307, -0.890853, 0.322156)","(-0.390376, -0.865394, 0.314166)","(-0.172261, -0.124805, 0.977113)","(-0.169683, -0.983269, 0.0662599)","(0.393256, -0.841579, 0.370263)","(-0.162693, -0.916506, -0.365441)","(-0.105698, -0.938687, -0.32817)",0
104.5,"(0.182646, 0.0629867, 2.8721e-05)","(0.236683, 0.960446, 0.146713)","(-0.423967, -0.883977, -0.19707)","(0.459417, -0.791472, 0.403122)","(-0.453073, -0.838881, 0.301668)","(-0.372423, 0.014683, 0.927947)","(-0.167416, -0.981723, 0.0905106)","(0.384964, -0.840442, 0.381393)","(-0.192542, -0.911404, -0.36369)","(-0.0707441, -0.952662, -0.295688)",0
104.533,"(0.185357, 0.0573146, 3.4062e-05)","(0.273905, 0.949834, 0.150967)","(-0.442636, -0.88765, -0.127084)","(0.566973, -0.702314, 0.430461)","(-0.497525, -0.83742, 0.226267)","(-0.382349, -0.0131908, 0.923924)","(-0.164011, -0.984381, 0.0639919)","(0.371323, -0.837117, 0.40169)","(-0.235623, -0.898288, -0.370892)","(-0.0434367, -0.954408, -0.29533)",0
104.567,"(0.190272, 0.0525458, 4.08597e-05)","(0.285828, 0.947542, 0.143064)","(-0.478944, -0.874724, -0.0739601)","(0.716226, -0.641065, 0.27578)","(-0.513028, -0.847162, 0.138273)","(-0.269282, -0.267892, 0.925052)","(-0.174561, -0.981582, 0.0776195)","(0.328995, -0.861475, 0.386812)","(-0.297901, -0.895471, -0.330738)","(-0.0648366, -0.955953, -0.28627)",0
104.6,"(0.196827, 0.0510442, 4.13317e-05)","(0.272498, 0.954287, 0.122808)","(-0.527384, -0.84755, -0.0593718)","(0.7643, -0.637035, 0.100156)","(-0.481044, -0.87273, 0.0833024)","(-0.104928, -0.554581, 0.825488)","(-0.193755, -0.978656, 0.0684896)","(0.263065, -0.904931, 0.33451)","(-0.365318, -0.88844, -0.277879)","(-0.0992916, -0.958761, -0.266306)",0
104.633,"(0.205063, 0.0528699, 3.74502e-05)","(0.244491, 0.963286, 0.110927)","(-0.574153, -0.817017, -0.0532104)","(0.661403, -0.749392, -0.0309467)","(-0.388134, -0.918494, 0.0756319)","(0.072243, -0.716397, 0.693943)","(-0.186855, -0.981258, 0.0470849)","(0.187905, -0.954895, 0.229929)","(-0.436722, -0.866472, -0.24187)","(-0.148482, -0.965363, -0.21454)",0
104.667,"(0.214313, 0.0563498, 3.37973e-05)","(0.21344, 0.968264, 0.130031)","(-0.614465, -0.788944, 0.000298428)","(0.462218, -0.881118, -0.0999273)","(-0.17366, -0.975312, 0.136412)","(0.2178, -0.808039, 0.547391)","(-0.127244, -0.991871, 0.00130064)","(0.136322, -0.983004, 0.122965)","(-0.514193, -0.8141, -0.269901)","(-0.17601, -0.969705, -0.169388)",0
104.7,"(0.221234, 0.0600634, 2.9943e-05)","(0.187126, 0.96797, 0.167383)","(-0.610333, -0.788133, 0.0796254)","(0.228834, -0.963146, -0.141368)","(0.100315, -0.969632, 0.22305)","(0.370919, -0.823194, 0.42985)","(0.024484, -0.998636, -0.0461197)","(0.0987662, -0.992793, 0.0678767)","(-0.604836, -0.726452, -0.326254)","(-0.200175, -0.969981, -0.138081)",0
104.733,"(0.226027, 0.0651912, 2.78857e-05)","(0.173523, 0.969185, 0.174842)","(-0.515655, -0.846958, 0.129466)","(0.0414217, -0.987277, -0.153519)","(0.361092, -0.881544, 0.304127)","(0.408861, -0.832198, 0.374539)","(0.249553, -0.968361, -0.000868098)","(0.0742923, -0.994241, 0.0772341)","(-0.65973, -0.674846, -0.330664)","(-0.21123, -0.973242, -0.0904579)",0
104.767,"(0.230264, 0.0695862, 2.31043e-05)","(0.184666, 0.972776, 0.140017)","(-0.359439, -0.919498, 0.159147)","(-0.0787553, -0.991679, -0.101839)","(0.540558, -0.773203, 0.331594)","(0.380125, -0.832238, 0.403589)","(0.471736, -0.877637, 0.0849623)","(0.0753311, -0.990429, 0.11565)","(-0.711213, -0.634509, -0.302614)","(-0.214233, -0.976136, -0.0355323)",0
104.8,"(0.234305, 0.07273, 2.1692e-05)","(0.2023, 0.977827, 0.0541134)","(-0.208408, -0.960016, 0.18691)","(-0.132859, -0.988412, -0.0734195)","(0.648865, -0.729384, 0.216733)","(0.359987, -0.838156, 0.40976)","(0.631741, -0.76131, 0.145982)","(0.0991727, -0.985749, 0.135883)","(-0.727207, -0.643976, -0.237624)","(-0.185133, -0.982471, 0.0218448)",0
104.833,"(0.238363, 0.0745223, 2.57039e-05)","(0.195955, 0.980537, -0.0121725)","(-0.103817, -0.970586, 0.21722)","(-0.0983474, -0.991252, -0.0880207)","(0.659727, -0.751463, 0.00794222)","(0.374699, -0.849583, 0.371228)","(0.704228, -0.698749, 0.125744)","(0.0876087, -0.990454, 0.106422)","(-0.720213, -0.65679, -0.223426)","(-0.135286, -0.990784, 0.00668504)",0
104.867,"(0.243541, 0.0751386, 2.98364e-05)","(0.163514, 0.98529, -0.0496672)","(-0.034364, -0.970628, 0.238119)","(-0.0770511, -0.991899, -0.100988)","(0.580605, -0.796172, -0.170317)","(0.405027, -0.845376, 0.348269)","(0.742357, -0.669257, 0.0316369)","(0.0296365, -0.998382, 0.0485311)","(-0.5848, -0.775047, -0.239396)","(-0.0590258, -0.997528, -0.0381163)",0
104.9,"(0.249878, 0.0744861, 3.37793e-05)","(0.134195, 0.990462, -0.0312514)","(0.0484522, -0.979543, 0.195314)","(-0.0280775, -0.996818, -0.0746003)","(0.433738, -0.872249, -0.225949)","(0.383174, -0.846313, 0.370043)","(0.73179, -0.681014, -0.026516)","(-0.0273357, -0.99948, 0.0171153)","(-0.399323, -0.887297, -0.23075)","(-0.025197, -0.999058, -0.035328)",0
104.933,"(0.256251, 0.0754286, 4.23053e-05)","(0.116903, 0.993009, -0.0163133)","(0.0924555, -0.983995, 0.152332)","(0, 0, 0)","(0.250602, -0.941932, -0.223525)","(0, 0, 0)","(0.674393, -0.733697, -0.0829564)","(-0.0594187, -0.996942, 0.0507626)","(-0.149936, -0.972644, -0.177436)","(-0.0219273, -0.999701, 0.01078)",0
104.967,"(0.263409, 0.0760019, 5.15199e-05)","(0.101721, 0.993805, -0.0447705)","(0.11826, -0.988078, 0.0985749)","(0, 0, 0)","(0.0730528, -0.961586, -0.264606)","(0, 0, 0)","(0.553247, -0.825288, -0.113216)","(-0.0777981, -0.993695, 0.0807364)","(0.0613861, -0.995912, -0.0662626)","(-0.0228985, -0.997028, 0.0735628)",0
105,"(0.27082, 0.0759696, 5.00497e-05)","(0.06049, 0.994594, -0.0843973)","(0.0980413, -0.993657, 0.0550788)","(-0.487183, -0.860468, 0.149154)","(-0.0504007, -0.932402, -0.357891)","(0, 0, 0)","(0.42199, -0.895424, -0.141921)","(-0.0909741, -0.995382, 0.030626)","(0.248269, -0.967336, 0.0512255)","(0.00545981, -0.993695, 0.111986)",0
105.033,"(0.278893, 0.0751885, 5.24108e-05)","(0.00565806, 0.994276, -0.106694)","(0.0907332, -0.995875, -0.000513765)","(-0.494895, -0.85816, 0.13653)","(-0.126338, -0.874995, -0.467357)","(0, 0, 0)","(0.340215, -0.928191, -0.150714)","(-0.109787, -0.993299, -0.0361178)","(0.310628, -0.948535, 0.0615789)","(0.0641835, -0.995835, 0.0647574)",0
