time,root_position,root_right,root_up,root_forward,chest_right,chest_up,chest_forward,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
42.1,"(0.165911, -0.0568, -7.27503e-07)","(0.98768, 0.0687042, 0.140596)","(-0.0828037, 0.991832, 0.0970175)","(-0.132759, -0.107465, 0.985305)","(0.995875, 0.0859442, -0.029102)","(-0.0828036, 0.991832, 0.0970175)","(0.0372254, -0.0943346, 0.994844)","(-0.0828036, 0.991832, 0.0970175)","(0.0196725, -0.969576, -0.244)","(0.156054, -0.981296, -0.112717)","(0.0232996, -0.90626, 0.422078)","(0.350238, -0.861957, 0.366557)","(-0.419892, -0.722695, 0.549002)","(-0.0684019, -0.99586, 0.0598625)","(0.115777, -0.906915, -0.405094)","(0.121536, -0.813877, -0.568184)",0
42.1333,"(0.163831, -0.0585554, 6.35828e-06)","(0.986437, 0.0808981, 0.142819)","(-0.0950208, 0.990928, 0.0950434)","(-0.133881, -0.107348, 0.985166)","(0.995275, 0.0965109, -0.0106671)","(-0.0950208, 0.990928, 0.0950434)","(0.0196835, -0.093688, 0.995407)","(-0.0950208, 0.990928, 0.0950434)","(0.0276476, -0.966902, -0.253644)","(0.175946, -0.975696, -0.130615)","(-0.0106111, -0.909209, 0.416204)","(0.331566, -0.874152, 0.354854)","(-0.419492, -0.729953, 0.539626)","(-0.0802827, -0.995122, 0.0573244)","(0.130767, -0.906291, -0.401915)","(0.139652, -0.815314, -0.561926)",0
42.1667,"(0.162973, -0.0621773, 1.02778e-05)","(0.985113, 0.0941056, 0.143862)","(-0.107739, 0.990087, 0.0901071)","(-0.133998, -0.104265, 0.985481)","(0.993981, 0.109085, -0.0101494)","(-0.107739, 0.990087, 0.0901071)","(0.0198204, -0.0884528, 0.995883)","(-0.107739, 0.990087, 0.0901071)","(0.0320185, -0.96358, -0.265496)","(0.165917, -0.971811, -0.167497)","(-0.0237194, -0.908812, 0.41653)","(0.311258, -0.883742, 0.349455)","(-0.419547, -0.740535, 0.524965)","(-0.09065, -0.994868, 0.044946)","(0.144823, -0.903416, -0.403566)","(0.158377, -0.817017, -0.554437)",0
42.2,"(0.161615, -0.0654407, 1.31006e-05)","(0.985597, 0.104044, 0.13332)","(-0.11579, 0.989796, 0.0830404)","(-0.123336, -0.0972371, 0.98759)","(0.992205, 0.11899, -0.0370327)","(-0.11579, 0.989796, 0.0830404)","(0.0465149, -0.0780095, 0.995867)","(-0.11579, 0.989796, 0.0830404)","(0.017487, -0.958612, -0.284179)","(0.129335, -0.958113, -0.255522)","(-0.0182355, -0.927351, 0.373749)","(0.298373, -0.901531, 0.313392)","(-0.418895, -0.777872, 0.468446)","(-0.0868322, -0.99595, 0.0233317)","(0.157193, -0.894104, -0.419366)","(0.164174, -0.823128, -0.543606)",0
42.2333,"(0.15896, -0.0670332, 1.76312e-05)","(0.986624, 0.113489, 0.117021)","(-0.123121, 0.98935, 0.0776402)","(-0.107006, -0.0909077, 0.990094)","(0.988595, 0.128863, -0.0779414)","(-0.123121, 0.98935, 0.0776402)","(0.0870625, -0.0669863, 0.993948)","(-0.123121, 0.98935, 0.0776402)","(-0.0701654, -0.949911, -0.304543)","(0.107276, -0.930063, -0.351389)","(0.0584021, -0.943266, 0.326862)","(0.273101, -0.915522, 0.295356)","(-0.410212, -0.820629, 0.397862)","(-0.065854, -0.997828, 0.00166531)","(0.165515, -0.889605, -0.425686)","(0.150444, -0.835749, -0.5281)",1
42.2667,"(0.154375, -0.0642052, 1.93179e-05)","(0.988361, 0.122405, 0.0903314)","(-0.128933, 0.989281, 0.068553)","(-0.0810398, -0.0792635, 0.993554)","(0.983014, 0.136405, -0.122786)","(-0.128933, 0.989281, 0.068553)","(0.130753, -0.0514097, 0.990081)","(-0.128933, 0.989281, 0.068553)","(-0.210052, -0.924589, -0.317825)","(0.121761, -0.894123, -0.430951)","(0.205061, -0.93923, 0.275312)","(0.259555, -0.925247, 0.276675)","(-0.397841, -0.857725, 0.325624)","(-0.0301718, -0.999529, -0.00554171)","(0.171014, -0.876426, -0.450145)","(0.131394, -0.842899, -0.521782)",0
42.3,"(0.148244, -0.0562644, 1.83698e-05)","(0.989313, 0.128772, 0.0683964)","(-0.132961, 0.989517, 0.0563654)","(-0.0604204, -0.0648459, 0.996064)","(0.977348, 0.139961, -0.158753)","(-0.132961, 0.989517, 0.0563653)","(0.165026, -0.0340731, 0.9857)","(-0.132961, 0.989517, 0.0563653)","(-0.312106, -0.89829, -0.309297)","(0.206803, -0.875821, -0.436085)","(0.417818, -0.859943, 0.293131)","(0.214311, -0.916392, 0.338079)","(-0.388512, -0.870226, 0.302926)","(0.00783555, -0.999968, 0.00152638)","(0.178365, -0.873804, -0.452386)","(0.134795, -0.846916, -0.514358)",0
42.3333,"(0.14107, -0.0447069, 2.11724e-05)","(0.990913, 0.125356, 0.0487489)","(-0.127611, 0.990863, 0.0436601)","(-0.0427436, -0.049542, 0.997857)","(0.973, 0.133384, -0.188362)","(-0.127611, 0.990863, 0.0436601)","(0.192573, -0.0186425, 0.981106)","(-0.127611, 0.990863, 0.0436601)","(-0.325931, -0.924298, -0.198599)","(0.393745, -0.827822, -0.399595)","(0.652006, -0.637968, 0.409738)","(0.0597595, -0.917219, 0.393877)","(-0.382667, -0.87239, 0.30414)","(0.0378557, -0.999051, 0.0215301)","(0.183669, -0.864561, -0.467761)","(0.163193, -0.84466, -0.509821)",0
42.3667,"(0.132727, -0.0317393, 2.44169e-05)","(0.993163, 0.10678, 0.0471768)","(-0.108271, 0.99362, 0.031578)","(-0.0433377, -0.0362861, 0.998401)","(0.975691, 0.112361, -0.188155)","(-0.108271, 0.99362, 0.031578)","(0.190516, -0.00988824, 0.981634)","(-0.108271, 0.99362, 0.031578)","(-0.199115, -0.978271, 0.0577799)","(0.658128, -0.700467, -0.276069)","(0.741624, -0.287384, 0.606139)","(-0.0892834, -0.904357, 0.417334)","(-0.377387, -0.882869, 0.279501)","(0.0433236, -0.997575, 0.0544724)","(0.188267, -0.851957, -0.488594)","(0.205934, -0.8354, -0.509605)",0
42.4,"(0.124439, -0.017594, 2.54699e-05)","(0.995409, 0.0757142, 0.0585438)","(-0.0773193, 0.996641, 0.0269899)","(-0.0562095, -0.0308272, 0.997943)","(0.982803, 0.0806758, -0.166103)","(-0.0773193, 0.996641, 0.0269899)","(0.167548, -0.0126587, 0.985783)","(-0.0773193, 0.996641, 0.0269899)","(0.0920695, -0.952259, 0.291077)","(0.823929, -0.544763, -0.156121)","(0.704679, -0.0847267, 0.704449)","(-0.100394, -0.913643, 0.393925)","(-0.347406, -0.908422, 0.23255)","(0.021905, -0.996572, 0.0797824)","(0.184466, -0.827266, -0.530662)","(0.250755, -0.821148, -0.512677)",0
42.4333,"(0.117235, -0.00704589, 2.42759e-05)","(0.996054, 0.0449372, 0.0765284)","(-0.0464696, 0.998729, 0.0194972)","(-0.0754584, -0.0226463, 0.996892)","(0.991744, 0.0486066, -0.118663)","(-0.0464696, 0.998729, 0.0194972)","(0.119442, -0.0130769, 0.992755)","(-0.0464696, 0.998729, 0.0194972)","(0.466453, -0.85509, 0.226369)","(0.852377, -0.509501, -0.117738)","(0.801558, -0.128345, 0.583979)","(0.185935, -0.935775, 0.29959)","(-0.289029, -0.945256, 0.151502)","(-0.0119784, -0.995806, 0.0907085)","(0.157807, -0.8241, -0.544019)","(0.230734, -0.828475, -0.510284)",0
42.4667,"(0.110647, 0.000390124, 1.61143e-05)","(0.995501, 0.0304035, 0.0897351)","(-0.02964, 0.999536, -0.00705831)","(-0.0899351, 0.00438464, 0.995938)","(0.992171, 0.027681, -0.12178)","(-0.02964, 0.999536, -0.0070583)","(0.121787, 0.0106201, 0.992499)","(-0.0296399, 0.999536, -0.0070583)","(0.703458, -0.704573, 0.093401)","(0.788484, -0.615039, -0.00446174)","(0.895849, -0.318916, 0.309429)","(0.435373, -0.818931, 0.373901)","(-0.209093, -0.972367, 0.103841)","(-0.0631913, -0.994079, 0.0883995)","(0.112874, -0.851896, -0.511402)","(0.15021, -0.877823, -0.454822)",0
42.5,"(0.104944, 0.00772046, 1.74572e-06)","(0.994462, 0.0286418, 0.101123)","(-0.0247369, 0.998993, -0.0374337)","(-0.102224, 0.0347045, 0.994156)","(0.993131, 0.0191767, -0.115423)","(-0.0247369, 0.998993, -0.0374337)","(0.114685, 0.0399795, 0.992597)","(-0.0247369, 0.998993, -0.0374337)","(0.781316, -0.602111, 0.16434)","(0.578755, -0.749178, 0.32214)","(0.940327, -0.290197, 0.177681)","(0.240192, -0.730026, 0.63982)","(-0.113692, -0.992483, 0.0452896)","(-0.130482, -0.987458, 0.0888943)","(0.0469783, -0.899565, -0.434254)","(0.010399, -0.926891, -0.375187)",0
42.5333,"(0.100646, 0.0126038, -1.6265e-05)","(0.993347, 0.0288726, 0.111485)","(-0.0228858, 0.998221, -0.0550526)","(-0.112908, 0.0521791, 0.992234)","(0.993489, 0.0162724, -0.112762)","(-0.0228858, 0.998221, -0.0550526)","(0.111646, 0.0574093, 0.992088)","(-0.0228858, 0.998221, -0.0550526)","(0.716193, -0.572965, 0.39847)","(0.251119, -0.78504, 0.56626)","(0.935384, -0.269632, 0.228814)","(-0.150595, -0.562125, 0.813226)","(-0.0569228, -0.998066, 0.0249793)","(-0.204907, -0.974605, 0.090317)","(-0.000263941, -0.931855, -0.36283)","(-0.117094, -0.950574, -0.287573)",0
42.5667,"(0.0969268, 0.0141479, -3.2451e-05)","(0.991341, 0.0259576, 0.128719)","(-0.0171355, 0.99759, -0.0672392)","(-0.130138, 0.0644976, 0.989396)","(0.998941, 0.0152085, -0.0434328)","(-0.0171355, 0.99759, -0.0672392)","(0.0423839, 0.0682719, 0.996766)","(-0.0171355, 0.99759, -0.0672392)","(0.620284, -0.497597, 0.606337)","(0.0042343, -0.721905, 0.691979)","(0.824441, -0.278904, 0.492452)","(-0.576674, -0.306548, 0.757282)","(-0.0129959, -0.999877, 0.00872634)","(-0.267442, -0.954146, 0.134463)","(-0.0284442, -0.96179, -0.272308)","(-0.213155, -0.957842, -0.192622)",0
42.6,"(0.0938299, 0.0153135, -4.30645e-05)","(0.987515, 0.0195741, 0.156305)","(-0.00599105, 0.996626, -0.0818603)","(-0.157207, 0.0801376, 0.984309)","(0.999424, 0.0106269, 0.0322233)","(-0.00599104, 0.996626, -0.0818603)","(-0.0327087, 0.0823639, 0.996065)","(-0.00599105, 0.996626, -0.0818603)","(0.378822, -0.54094, 0.750918)","(-0.110434, -0.693242, 0.712193)","(0.604366, -0.34343, 0.718886)","(-0.694774, -0.194858, 0.692329)","(-0.000414153, -0.999429, 0.0337713)","(-0.309357, -0.935602, 0.170139)","(0.0143046, -0.980591, -0.19554)","(-0.310472, -0.939857, -0.142392)",0
42.6333,"(0.0915435, 0.0160859, -4.33543e-05)","(0.980964, 0.0132765, 0.193738)","(0.00847988, 0.994062, -0.108485)","(-0.193856, 0.108479, 0.975014)","(0.993354, 0.00485579, 0.114998)","(0.00847989, 0.994062, -0.108485)","(-0.114663, 0.109486, 0.987353)","(0.00847988, 0.994062, -0.108485)","(0.0773858, -0.518691, 0.851452)","(-0.216908, -0.566453, 0.795036)","(0.313446, -0.286492, 0.905359)","(-0.814298, -0.0154405, 0.580242)","(0.0140114, -0.998381, 0.0551247)","(-0.337965, -0.919956, 0.198646)","(0.0730132, -0.989407, -0.125473)","(-0.369358, -0.922997, -0.107936)",0
42.6667,"(0.0895801, 0.014285, -3.93632e-05)","(0.973171, 0.00511861, 0.230025)","(0.0211132, 0.993556, -0.111358)","(-0.229106, 0.113422, 0.966771)","(0.987911, -0.00344659, 0.154984)","(0.0211132, 0.993556, -0.111358)","(-0.153594, 0.113479, 0.981596)","(0.0211132, 0.993556, -0.111358)","(-0.251222, -0.52437, 0.813587)","(-0.304569, -0.430843, 0.849478)","(0.15329, -0.20186, 0.967344)","(-0.829191, 0.0252866, 0.558393)","(0.0179402, -0.997091, 0.0740751)","(-0.359686, -0.916107, 0.177128)","(0.121015, -0.987799, -0.0980189)","(-0.429321, -0.893738, -0.130056)",0
42.7,"(0.0877327, 0.0126336, -3.18138e-05)","(0.964318, -0.00139491, 0.264742)","(0.0320757, 0.993213, -0.111798)","(-0.262799, 0.116528, 0.957788)","(0.982509, -0.0107235, 0.185904)","(0.0320757, 0.993213, -0.111798)","(-0.183459, 0.11588, 0.976173)","(0.0320757, 0.993213, -0.111798)","(-0.347835, -0.515045, 0.783415)","(-0.334435, -0.372494, 0.86568)","(0.0396761, -0.154849, 0.987141)","(-0.793065, 0.00998416, 0.609055)","(0.0124462, -0.997441, 0.0704079)","(-0.382748, -0.906189, 0.179796)","(0.112929, -0.990263, -0.0813967)","(-0.449424, -0.888876, -0.0889815)",0
42.7333,"(0.0862895, 0.0112201, -2.65107e-05)","(0.956498, -0.00613512, 0.291676)","(0.0398593, 0.99322, -0.109199)","(-0.288972, 0.116248, 0.950253)","(0.979379, -0.016981, 0.201316)","(0.0398593, 0.99322, -0.109199)","(-0.198039, 0.115181, 0.973403)","(0.0398593, 0.99322, -0.109199)","(-0.394837, -0.495238, 0.77385)","(-0.358143, -0.338397, 0.870185)","(-0.0981061, -0.115504, 0.98845)","(-0.76312, 0.023186, 0.645841)","(0.0104051, -0.998629, 0.0513063)","(-0.409789, -0.886769, 0.213806)","(0.08669, -0.994019, -0.0664098)","(-0.475683, -0.878801, -0.0378758)",0
42.7667,"(0.0847351, 0.0096383, -2.40379e-05)","(0.935811, -0.0174968, 0.352068)","(0.0561695, 0.993246, -0.101521)","(-0.348002, 0.116016, 0.930288)","(0.944483, -0.0212905, 0.327869)","(0.0561695, 0.993246, -0.101521)","(-0.323474, 0.117389, 0.938927)","(0.0561695, 0.993246, -0.101521)","(-0.420751, -0.551502, 0.720287)","(-0.472966, -0.364612, 0.802098)","(-0.207949, -0.0200217, 0.977935)","(-0.831487, 0.0546041, 0.552854)","(-0.000732479, -0.999798, 0.0201024)","(-0.448196, -0.861215, 0.239646)","(0.0717914, -0.996047, -0.0523026)","(-0.480041, -0.87724, -0.00327428)",0
42.8,"(0.0832027, 0.00797147, -2.33944e-05)","(0.908654, -0.0250427, 0.416799)","(0.0749087, 0.991876, -0.10281)","(-0.410695, 0.126204, 0.902996)","(0.876947, -0.0154062, 0.48034)","(0.0749087, 0.991876, -0.10281)","(-0.474559, 0.129924, 0.870582)","(0.0749087, 0.991876, -0.10281)","(-0.473858, -0.623461, 0.621896)","(-0.598341, -0.341462, 0.724839)","(-0.246275, 0.111467, 0.962769)","(-0.920175, 0.125186, 0.370952)","(-0.0176347, -0.999837, -0.00389315)","(-0.476208, -0.844772, 0.244103)","(0.0716408, -0.996412, -0.0450599)","(-0.47524, -0.879803, -0.00965954)",0
42.8333,"(0.0816654, 0.00631897, -2.20387e-05)","(0.872336, -0.0355622, 0.487611)","(0.094996, 0.990791, -0.0964875)","(-0.479594, 0.130841, 0.867681)","(0.799024, -0.016994, 0.601059)","(0.094996, 0.990791, -0.0964875)","(-0.593844, 0.134296, 0.793293)","(0.094996, 0.990791, -0.0964875)","(-0.521703, -0.690166, 0.501494)","(-0.740872, -0.347176, 0.574959)","(-0.255378, 0.266006, 0.929528)","(-0.970017, 0.239641, 0.0404976)","(-0.0353044, -0.999308, -0.0116845)","(-0.496607, -0.840337, 0.21729)","(0.0780889, -0.996208, -0.0383599)","(-0.454121, -0.890172, -0.0369901)",1
42.8667,"(0.0798926, 0.00448545, -1.76652e-05)","(0.841253, -0.0316311, 0.539716)","(0.117032, 0.985588, -0.122148)","(-0.528031, 0.166126, 0.832818)","(0.759731, -0.00861614, 0.650181)","(0.117032, 0.985588, -0.122148)","(-0.639852, 0.16871, 0.74975)","(0.117032, 0.985588, -0.122148)","(-0.535721, -0.697092, 0.476514)","(-0.787065, -0.352665, 0.506118)","(-0.225216, 0.365646, 0.903095)","(-0.958219, 0.256598, -0.126388)","(-0.0477808, -0.998858, 0.000455048)","(-0.494749, -0.844324, 0.20577)","(0.0849068, -0.996347, 0.00911205)","(-0.406626, -0.913534, 0.0105612)",0
42.9,"(0.0798926, 0.00448545, -1.76652e-05)","(0.812215, -0.0439238, 0.581702)","(0.138129, 0.983469, -0.117087)","(-0.566932, 0.176012, 0.804741)","(0.767579, -0.0306235, 0.640222)","(0.138129, 0.983469, -0.117087)","(-0.626256, 0.177569, 0.759126)","(0.138129, 0.983469, -0.117087)","(-0.552644, -0.699847, 0.452547)","(-0.747229, -0.412174, 0.521308)","(-0.190717, 0.410922, 0.891499)","(-0.948427, 0.309714, -0.0675549)","(-0.0547482, -0.998395, 0.0145267)","(-0.481728, -0.854794, 0.193042)","(0.0882203, -0.994344, 0.0591387)","(-0.312689, -0.948729, 0.0462605)",0
42.9333,"(0.0778431, 0.00182939, -6.58361e-06)","(0.790923, -0.0704918, 0.607843)","(0.157263, 0.983377, -0.0907636)","(-0.592642, 0.167663, 0.787822)","(0.803915, -0.0689572, 0.590734)","(0.157263, 0.983377, -0.0907635)","(-0.576722, 0.161361, 0.800846)","(0.157263, 0.983377, -0.0907636)","(-0.618343, -0.627838, 0.472728)","(-0.63216, -0.459255, 0.624066)","(-0.103934, 0.422255, 0.900499)","(-0.895108, 0.380229, 0.232824)","(-0.0774476, -0.996763, 0.0215852)","(-0.459306, -0.870367, 0.177482)","(0.0855527, -0.993754, 0.0716533)","(-0.149832, -0.983638, 0.100038)",0
42.9667,"(0.0779348, -0.00254941, 1.82585e-05)","(0.785466, -0.0977865, 0.611131)","(0.158915, 0.986219, -0.0460269)","(-0.598714, 0.133192, 0.789811)","(0.855256, -0.110969, 0.506186)","(0.158915, 0.986219, -0.0460269)","(-0.494829, 0.118329, 0.860896)","(0.158915, 0.986219, -0.0460269)","(-0.740324, -0.447089, 0.502029)","(-0.409237, -0.575514, 0.708032)","(-0.0167999, 0.394384, 0.918792)","(-0.715596, 0.449417, 0.53474)","(-0.124366, -0.992053, 0.0190752)","(-0.414837, -0.895403, 0.161754)","(0.114669, -0.99334, 0.0112422)","(0.095219, -0.993948, 0.0547702)",0
43,"(0.0805937, -0.0114097, 3.12177e-05)","(0.794828, -0.107966, 0.597152)","(0.148416, 0.988752, -0.018505)","(-0.588337, 0.103501, 0.801964)","(0.895663, -0.126222, 0.426445)","(0.148416, 0.988752, -0.0185051)","(-0.419179, 0.0802812, 0.904347)","(0.148416, 0.988752, -0.018505)","(-0.797665, -0.23198, 0.5567)","(-0.194602, -0.688092, 0.699042)","(0.0271502, 0.390858, 0.920051)","(-0.50704, 0.490188, 0.708961)","(-0.209092, -0.976657, 0.049214)","(-0.368537, -0.916628, 0.154837)","(0.177168, -0.978846, -0.102332)","(0.305235, -0.951214, -0.0449766)",0
43.0333,"(0.0849412, -0.0226419, 3.73152e-05)","(0.807215, -0.0906121, 0.583261)","(0.110762, 0.993844, 0.00234244)","(-0.579205, 0.0628947, 0.812752)","(0.893026, -0.102513, 0.438173)","(0.110762, 0.993844, 0.00234243)","(-0.434848, 0.0454099, 0.899358)","(0.110762, 0.993844, 0.00234243)","(-0.850503, 0.0377047, 0.524616)","(0.0438975, -0.761759, 0.646372)","(-0.066832, 0.445597, 0.892736)","(-0.365446, 0.410087, 0.835631)","(-0.322465, -0.941751, 0.0955066)","(-0.314689, -0.938004, 0.145322)","(0.254138, -0.943672, -0.211892)","(0.42685, -0.888793, -0.166873)",0
43.0667,"(0.0903665, -0.0359398, 4.30674e-05)","(0.820673, -0.0663221, 0.567537)","(0.0664603, 0.997564, 0.0211957)","(-0.566577, 0.0205251, 0.823753)","(0.889865, -0.0711112, 0.450647)","(0.0664603, 0.997564, 0.0211957)","(-0.449936, 0.00959581, 0.893009)","(0.0664603, 0.997564, 0.0211957)","(-0.831454, 0.304905, 0.464453)","(0.168888, -0.784694, 0.596433)","(-0.247379, 0.593274, 0.766048)","(-0.0581936, 0.0847588, 0.994701)","(-0.419416, -0.893083, 0.162763)","(-0.267398, -0.954024, 0.135409)","(0.307024, -0.902613, -0.301704)","(0.452147, -0.85668, -0.248318)",0
43.1,"(0.096235, -0.0498382, 4.13383e-05)","(0.825604, -0.0362007, 0.563087)","(0.0187461, 0.999146, 0.036813)","(-0.563737, -0.0197329, 0.825718)","(0.872642, -0.0343212, 0.487153)","(0.0187461, 0.999146, 0.036813)","(-0.487832, -0.022929, 0.872636)","(0.0187461, 0.999146, 0.036813)","(-0.779096, 0.594348, 0.199401)","(0.285431, -0.842208, 0.457399)","(-0.395983, 0.776896, 0.489521)","(0.363663, -0.381663, 0.849754)","(-0.485025, -0.850552, 0.203256)","(-0.229683, -0.965894, 0.119559)","(0.328226, -0.880822, -0.341205)","(0.435516, -0.859031, -0.269055)",0
43.1333,"(0.102052, -0.0611229, 2.63751e-05)","(0.830868, -0.0111835, 0.556357)","(-0.00755165, 0.999478, 0.0314227)","(-0.556315, -0.030254, 0.830421)","(0.879216, -0.00831716, 0.47635)","(-0.00755166, 0.999478, 0.0314227)","(-0.47627, -0.031186, 0.878746)","(-0.00755165, 0.999478, 0.0314227)","(-0.674543, 0.737091, 0.0410836)","(0.37259, -0.890766, 0.260215)","(-0.409443, 0.841703, 0.351984)","(0.634711, -0.626473, 0.452409)","(-0.512635, -0.81688, 0.264409)","(-0.213473, -0.970877, 0.108752)","(0.345544, -0.873785, -0.342197)","(0.426762, -0.859569, -0.281098)",0
43.1667,"(0.105971, -0.068404, 2.03713e-05)","(0.83614, -0.000542853, 0.548517)","(-0.0201548, 0.999291, 0.0318155)","(-0.548132, -0.0376146, 0.835546)","(0.889006, 0.00348112, 0.457882)","(-0.0201548, 0.999291, 0.0318155)","(-0.457435, -0.0374078, 0.888456)","(-0.0201548, 0.999291, 0.0318154)","(-0.62336, 0.780648, -0.0448545)","(0.432842, -0.899551, 0.0587899)","(-0.352352, 0.874369, 0.333657)","(0.691033, -0.66695, 0.278659)","(-0.529905, -0.785217, 0.320367)","(-0.221446, -0.970569, 0.0946399)","(0.356962, -0.876234, -0.323717)","(0.404529, -0.86694, -0.291156)",0
43.2,"(0.108984, -0.0727646, 1.7595e-05)","(0.844257, -0.000161847, 0.535938)","(-0.0214738, 0.999186, 0.0341422)","(-0.535508, -0.0403958, 0.843563)","(0.905812, 0.00503349, 0.423651)","(-0.0214738, 0.999186, 0.0341422)","(-0.423136, -0.0401982, 0.905174)","(-0.0214738, 0.999186, 0.0341422)","(-0.595569, 0.801009, 0.0606807)","(0.466418, -0.884556, -0.00397015)","(-0.296541, 0.846123, 0.442877)","(0.665878, -0.690375, 0.282822)","(-0.537182, -0.75674, 0.372532)","(-0.234857, -0.968585, 0.0817628)","(0.360808, -0.882059, -0.302967)","(0.408741, -0.858814, -0.308818)",0
43.2333,"(0.111066, -0.0744683, 1.89376e-05)","(0.849514, -0.00612683, 0.52753)","(-0.0157184, 0.999195, 0.0369022)","(-0.527323, -0.0396661, 0.848739)","(0.91351, -0.00064891, 0.406815)","(-0.0157184, 0.999195, 0.0369022)","(-0.406506, -0.0401178, 0.912767)","(-0.0157184, 0.999195, 0.0369022)","(-0.571629, 0.811064, 0.124161)","(0.49343, -0.869688, 0.0130434)","(-0.269596, 0.845995, 0.460012)","(0.634533, -0.703571, 0.319931)","(-0.537143, -0.753054, 0.379982)","(-0.241233, -0.967322, 0.0780692)","(0.355628, -0.890411, -0.284073)","(0.407313, -0.86154, -0.30306)",0
43.2667,"(0.111066, -0.0744683, 1.89376e-05)","(0.851772, -0.0101785, 0.523814)","(-0.0104727, 0.999281, 0.0364388)","(-0.523803, -0.0365262, 0.851056)","(0.914349, -0.00516059, 0.404894)","(-0.0104727, 0.999281, 0.0364388)","(-0.404785, -0.0375315, 0.913641)","(-0.0104727, 0.999281, 0.0364388)","(-0.553683, 0.825808, 0.107127)","(0.515728, -0.856088, 0.0337487)","(-0.259335, 0.867675, 0.424129)","(0.608304, -0.716489, 0.341481)","(-0.533565, -0.763838, 0.363126)","(-0.243346, -0.966937, 0.0762547)","(0.346069, -0.897441, -0.273562)","(0.406222, -0.86402, -0.297411)",0
43.3,"(0.114602, -0.074218, 1.9781e-05)","(0.855373, -0.0111621, 0.517892)","(-0.00805577, 0.999361, 0.0348255)","(-0.51795, -0.0339555, 0.854737)","(0.915989, -0.00661493, 0.401148)","(-0.0080558, 0.999361, 0.0348255)","(-0.401122, -0.035124, 0.915351)","(-0.00805578, 0.999361, 0.0348255)","(-0.533654, 0.844099, 0.0520552)","(0.537242, -0.842249, 0.0445787)","(-0.262956, 0.870226, 0.416607)","(0.586857, -0.720215, 0.369987)","(-0.526553, -0.774893, 0.349689)","(-0.242702, -0.966935, 0.0783077)","(0.339606, -0.899218, -0.275817)","(0.399368, -0.871557, -0.284419)",0
43.3333,"(0.116275, -0.072896, 2.01915e-05)","(0.860095, -0.00588888, 0.510099)","(-0.0106648, 0.999508, 0.0294831)","(-0.510037, -0.0307387, 0.859603)","(0.926621, -0.00130604, 0.375995)","(-0.0106648, 0.999508, 0.0294831)","(-0.375871, -0.0311363, 0.926149)","(-0.0106648, 0.999508, 0.0294831)","(-0.526529, 0.850146, -0.0044802)","(0.564187, -0.824262, 0.0477953)","(-0.270631, 0.898101, 0.346659)","(0.565028, -0.732563, 0.379597)","(-0.519178, -0.779581, 0.350297)","(-0.242539, -0.966637, 0.0823835)","(0.332915, -0.90254, -0.273111)","(0.392504, -0.883369, -0.256125)",0
43.3667,"(0.117894, -0.0716492, 1.98002e-05)","(0.86467, 0.00366734, 0.502326)","(-0.0184307, 0.999532, 0.0244148)","(-0.502009, -0.0303223, 0.864331)","(0.937476, 0.00871021, 0.347942)","(-0.0184308, 0.999532, 0.0244148)","(-0.347595, -0.0290471, 0.937195)","(-0.0184307, 0.999532, 0.0244148)","(-0.527974, 0.849244, -0.00520955)","(0.597619, -0.798161, 0.0760957)","(-0.274, 0.902846, 0.331351)","(0.540223, -0.723264, 0.430173)","(-0.506484, -0.783093, 0.360887)","(-0.244667, -0.964136, 0.102858)","(0.319775, -0.914702, -0.247113)","(0.390953, -0.899782, -0.193774)",0
43.4,"(0.117894, -0.0716492, 1.98002e-05)","(0.866212, 0.0173408, 0.499376)","(-0.0278651, 0.999519, 0.013622)","(-0.498934, -0.0257065, 0.866259)","(0.948324, 0.0219751, 0.316543)","(-0.0278652, 0.999519, 0.013622)","(-0.31615, -0.0215246, 0.948465)","(-0.0278651, 0.999519, 0.013622)","(-0.534293, 0.845294, -0.00293183)","(0.632153, -0.763708, 0.130889)","(-0.266052, 0.919863, 0.288215)","(0.532726, -0.695084, 0.482764)","(-0.485088, -0.793351, 0.36781)","(-0.247089, -0.960753, 0.126096)","(0.280241, -0.937689, -0.205435)","(0.388703, -0.912882, -0.124725)",0
43.4333,"(0.120183, -0.0697327, 9.69814e-06)","(0.868436, 0.0416434, 0.49405)","(-0.0380335, 0.999118, -0.0178166)","(-0.495046, -0.00316555, 0.868861)","(0.959402, 0.039982, 0.279195)","(-0.0380336, 0.999118, -0.0178166)","(-0.280292, 0.0071999, 0.959888)","(-0.0380335, 0.999118, -0.0178166)","(-0.541696, 0.840439, -0.0151155)","(0.648412, -0.735189, 0.197634)","(-0.268121, 0.934918, 0.232465)","(0.558621, -0.592864, 0.580048)","(-0.452345, -0.808943, 0.375492)","(-0.249104, -0.954937, 0.161375)","(0.215542, -0.96486, -0.150292)","(0.385192, -0.920322, -0.0680709)",1
