time,root_position,root_right,root_up,root_forward,chest_right,chest_up,chest_forward,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
205.539,"(0.0742677, 0.0334132, -5.81089e-06)","(0.924947, 0.0483721, 0.377004)","(-0.0789128, 0.994673, 0.0663217)","(-0.371945, -0.0915101, 0.923733)","(0.95901, 0.0585452, 0.277259)","(-0.0789128, 0.994673, 0.0663217)","(-0.272014, -0.086403, 0.958407)","(-0.0789128, 0.994673, 0.0663217)","(-0.131853, -0.983801, -0.121447)","(-0.0374125, -0.898184, 0.438024)","(0.396215, -0.68964, 0.606143)","(-0.303972, 0.207841, 0.929733)","(-0.170595, -0.97972, 0.105099)","(-0.219966, -0.968425, 0.117341)","(0.357331, -0.824472, -0.438816)","(0.169222, -0.890836, -0.421634)",0
205.572,"(0.0742677, 0.0334132, -5.81089e-06)","(0.943012, 0.0477545, 0.329314)","(-0.0664054, 0.996858, 0.0431681)","(-0.32637, -0.062804, 0.943154)","(0.973079, 0.0551942, 0.223767)","(-0.0664054, 0.996858, 0.0431681)","(-0.220641, -0.0576025, 0.973653)","(-0.0664054, 0.996858, 0.0431681)","(-0.11951, -0.982607, -0.14213)","(-0.0829722, -0.889282, 0.449771)","(0.403825, -0.729474, 0.552081)","(-0.171967, 0.256655, 0.951081)","(-0.164944, -0.978483, 0.123956)","(-0.209322, -0.969761, 0.12549)","(0.355605, -0.804538, -0.475672)","(0.158691, -0.879961, -0.447757)",0
205.605,"(0.0719472, 0.03388, 5.4583e-06)","(0.954176, 0.0458989, 0.295706)","(-0.0539729, 0.99845, 0.0136087)","(-0.295097, -0.0287291, 0.955035)","(0.979139, 0.051541, 0.196547)","(-0.0539729, 0.99845, 0.0136087)","(-0.195654, -0.0240091, 0.980379)","(-0.0539729, 0.99845, 0.0136087)","(-0.0798598, -0.984457, -0.156421)","(-0.103451, -0.875183, 0.472601)","(0.396574, -0.785943, 0.474365)","(-0.0721138, 0.323379, 0.943518)","(-0.16952, -0.975434, 0.140683)","(-0.202737, -0.971168, 0.125417)","(0.344115, -0.788942, -0.509073)","(0.150048, -0.871867, -0.46619)",0
205.639,"(0.0705914, 0.0356762, 6.52438e-06)","(0.961388, 0.0502704, 0.270568)","(-0.0427437, 0.998479, -0.0348326)","(-0.271928, 0.0219251, 0.962068)","(0.976912, 0.0494385, 0.207845)","(-0.0427437, 0.998479, -0.0348326)","(-0.209229, 0.0251051, 0.977544)","(-0.0427437, 0.998479, -0.0348326)","(-0.0332347, -0.987762, -0.152389)","(-0.0878367, -0.834541, 0.543898)","(0.37744, -0.813647, 0.442174)","(0.0332245, 0.550916, 0.833899)","(-0.177347, -0.971645, 0.15638)","(-0.199907, -0.972471, 0.119736)","(0.323036, -0.781697, -0.533477)","(0.144946, -0.869966, -0.471328)",0
205.672,"(0.0690007, 0.0392724, 7.65268e-07)","(0.966103, 0.0470066, 0.253842)","(-0.0343216, 0.997921, -0.054548)","(-0.255825, 0.0439072, 0.965725)","(0.97737, 0.0447523, 0.206748)","(-0.0343217, 0.997921, -0.054548)","(-0.208703, 0.0460652, 0.976894)","(-0.0343216, 0.997921, -0.054548)","(0.00454458, -0.991582, -0.129403)","(-0.0426544, -0.806635, 0.589509)","(0.353765, -0.826122, 0.438602)","(0.0450938, 0.577912, 0.814852)","(-0.191419, -0.969617, 0.152323)","(-0.19682, -0.973726, 0.114541)","(0.265235, -0.805144, -0.530466)","(0.139245, -0.873157, -0.467127)",0
205.706,"(0.067444, 0.0438374, -8.3724e-06)","(0.970892, 0.0389256, 0.236332)","(-0.0249131, 0.997726, -0.0626317)","(-0.238191, 0.054834, 0.969669)","(0.982193, 0.0359573, 0.184403)","(-0.0249131, 0.997726, -0.0626317)","(-0.186191, 0.0568271, 0.980869)","(-0.0249131, 0.997726, -0.0626317)","(0.0274777, -0.992856, -0.116108)","(0.0214344, -0.777945, 0.627966)","(0.352994, -0.833097, 0.425846)","(0.0375149, 0.583301, 0.811389)","(-0.198734, -0.96991, 0.140637)","(-0.179635, -0.976964, 0.115203)","(0.168134, -0.853541, -0.493152)","(0.120807, -0.885491, -0.448677)",0
205.739,"(0.0655546, 0.0497963, -1.72336e-05)","(0.978471, 0.0339923, 0.203567)","(-0.0189534, 0.996753, -0.0782608)","(-0.205571, 0.0727244, 0.975936)","(0.988941, 0.0295255, 0.145343)","(-0.0189534, 0.996753, -0.0782608)","(-0.147168, 0.0746188, 0.986293)","(-0.0189534, 0.996753, -0.0782608)","(0.0577082, -0.99385, -0.0945102)","(0.086229, -0.757131, 0.647548)","(0.372987, -0.836814, 0.400779)","(0.0357337, 0.604558, 0.795759)","(-0.190035, -0.9739, 0.124119)","(-0.15196, -0.981664, 0.115083)","(0.0472855, -0.908314, -0.415609)","(0.0937819, -0.901652, -0.422171)",0
205.772,"(0.063622, 0.0561237, -2.54378e-05)","(0.991417, 0.0285011, 0.127592)","(-0.01755, 0.994319, -0.104982)","(-0.130005, 0.102261, 0.986226)","(0.998258, 0.0203634, 0.0553682)","(-0.01755, 0.994319, -0.104982)","(-0.0572745, 0.104118, 0.992914)","(-0.01755, 0.994319, -0.104982)","(0.103261, -0.993685, -0.0438964)","(0.138254, -0.747177, 0.650087)","(0.441045, -0.833222, 0.333496)","(0.0283461, 0.622036, 0.782476)","(-0.159863, -0.981637, 0.104084)","(-0.114583, -0.987396, 0.10918)","(-0.0607439, -0.94159, -0.331239)","(0.0698366, -0.918359, -0.389537)",0
205.806,"(0.0613448, 0.0624071, -2.62869e-05)","(0.999821, 0.0182351, -0.0049887)","(-0.0212153, 0.991331, -0.129661)","(0.0024659, 0.130485, 0.991447)","(0.99504, 0.00532536, -0.0993293)","(-0.0212153, 0.991331, -0.129661)","(0.0977015, 0.131711, 0.986462)","(-0.0212153, 0.991331, -0.129661)","(0.159239, -0.987044, 0.019679)","(0.185681, -0.753892, 0.630214)","(0.525261, -0.815888, 0.24172)","(0.00863095, 0.640215, 0.768147)","(-0.123272, -0.988834, 0.0837308)","(-0.0815593, -0.992824, 0.0874585)","(-0.136413, -0.951818, -0.274651)","(0.0495113, -0.933869, -0.354172)",0
205.839,"(0.0584002, 0.0667706, -2.58931e-05)","(0.982485, 0.00298874, -0.186318)","(-0.0299419, 0.989443, -0.141797)","(0.183883, 0.146366, 0.97199)","(0.948028, -0.0171458, -0.317724)","(-0.0299419, 0.989443, -0.141797)","(0.316735, 0.145784, 0.937244)","(-0.0299419, 0.989443, -0.141797)","(0.220482, -0.973249, 0.0646144)","(0.244448, -0.73478, 0.632727)","(0.58708, -0.800892, 0.117935)","(-0.0315065, 0.613287, 0.789232)","(-0.10078, -0.992513, 0.0689994)","(-0.0545393, -0.996253, 0.0671202)","(-0.189022, -0.949181, -0.251647)","(0.0358229, -0.94645, -0.320856)",0
205.872,"(0.0545313, 0.0697119, -1.72012e-05)","(0.938634, -0.0164362, -0.344523)","(-0.0328041, 0.989822, -0.138477)","(0.343281, 0.14172, 0.928479)","(0.876922, -0.0374354, -0.479172)","(-0.0328041, 0.989822, -0.138477)","(0.479457, 0.137876, 0.866667)","(-0.0328041, 0.989822, -0.138477)","(0.267641, -0.960969, 0.07005)","(0.295064, -0.730693, 0.61565)","(0.577586, -0.81446, 0.0552099)","(-0.110348, 0.552254, 0.826341)","(-0.0867612, -0.994564, 0.0575672)","(-0.0287131, -0.997786, 0.0599917)","(-0.216875, -0.944274, -0.247611)","(0.0142564, -0.952843, -0.303127)",0
205.906,"(0.0499755, 0.070494, -8.90754e-06)","(0.890574, -0.0303608, -0.453825)","(-0.0286584, 0.991759, -0.124875)","(0.453842, 0.123984, 0.882414)","(0.802476, -0.0506862, -0.594527)","(-0.0286584, 0.991759, -0.124875)","(0.595962, 0.117269, 0.794404)","(-0.0286584, 0.991759, -0.124875)","(0.300928, -0.952197, 0.0525706)","(0.324027, -0.721474, 0.61195)","(0.539753, -0.841823, 0.000611678)","(-0.179601, 0.481541, 0.857824)","(-0.0729064, -0.995923, 0.0531237)","(0.00907946, -0.997283, 0.0731051)","(-0.235802, -0.942886, -0.235294)","(-0.0130105, -0.957039, -0.289666)",0
205.939,"(0.0449013, 0.0697051, 2.5481e-07)","(0.854293, -0.0405395, -0.518208)","(-0.013836, 0.99455, -0.103341)","(0.519608, 0.0955302, 0.849048)","(0.75823, -0.0550456, -0.649659)","(-0.013836, 0.99455, -0.103341)","(0.651922, 0.0877541, 0.753192)","(-0.013836, 0.99455, -0.103341)","(0.300994, -0.953007, 0.0343607)","(0.334306, -0.745394, 0.576739)","(0.494557, -0.868944, -0.0187018)","(-0.240826, 0.431783, 0.869233)","(-0.0555651, -0.997174, 0.0505651)","(0.0520231, -0.995129, 0.083733)","(-0.243116, -0.94245, -0.229527)","(-0.0371835, -0.956296, -0.290028)",0
205.972,"(0.039351, 0.066692, 3.36617e-06)","(0.815426, -0.0461066, -0.577023)","(0.0075195, 0.997322, -0.0727509)","(0.578791, 0.0548933, 0.813626)","(0.687698, -0.055035, -0.723908)","(0.0075195, 0.997322, -0.0727509)","(0.7261, 0.0450288, 0.686113)","(0.0075195, 0.997322, -0.0727509)","(0.283405, -0.958825, 0.018344)","(0.350994, -0.762693, 0.543233)","(0.45464, -0.888877, -0.056573)","(-0.25555, 0.408296, 0.87635)","(-0.0413422, -0.997773, 0.0523359)","(0.0915254, -0.991816, 0.089021)","(-0.245307, -0.9463, -0.210573)","(-0.0415222, -0.960066, -0.276676)",0
206.006,"(0.0343499, 0.0623397, 5.65331e-06)","(0.767644, -0.0563787, -0.638392)","(0.0410345, 0.998232, -0.0430073)","(0.639327, 0.00612006, 0.76891)","(0.615145, -0.0557492, -0.78644)","(0.0410345, 0.998232, -0.0430073)","(0.787382, -0.00596302, 0.616436)","(0.0410345, 0.998232, -0.0430073)","(0.247534, -0.968877, 0.00203981)","(0.348621, -0.804314, 0.48119)","(0.398162, -0.91275, -0.0913994)","(-0.24681, 0.383022, 0.890157)","(-0.0170025, -0.998589, 0.0503011)","(0.135792, -0.9866, 0.0904532)","(-0.250662, -0.947596, -0.198064)","(-0.0327689, -0.967542, -0.250576)",0
206.039,"(0.0298988, 0.0578154, 4.31445e-06)","(0.729894, -0.0713865, -0.679822)","(0.0778231, 0.996707, -0.022759)","(0.678814, -0.0368078, 0.733387)","(0.590503, -0.0647045, -0.804437)","(0.0778231, 0.996707, -0.022759)","(0.803087, -0.0489108, 0.593851)","(0.0778231, 0.996707, -0.022759)","(0.221193, -0.975193, -0.00853541)","(0.28484, -0.840152, 0.461531)","(0.386598, -0.914947, -0.115819)","(-0.209168, 0.382651, 0.899904)","(0.00250468, -0.998956, 0.0456053)","(0.195885, -0.975562, 0.0995416)","(-0.253175, -0.949569, -0.184989)","(-0.0327465, -0.975001, -0.219775)",0
206.073,"(0.0258609, 0.0537351, 2.17445e-06)","(0.707318, -0.0889848, -0.701273)","(0.11655, 0.993147, -0.00862461)","(0.696982, -0.0756629, 0.713086)","(0.610037, -0.0800078, -0.788324)","(0.11655, 0.993147, -0.00862462)","(0.783518, -0.0859238, 0.6154)","(0.11655, 0.993147, -0.00862461)","(0.225816, -0.973769, -0.0279625)","(0.178812, -0.871031, 0.457528)","(0.550235, -0.695416, -0.462211)","(-0.157244, 0.38923, 0.90762)","(0.0176299, -0.999085, 0.0389697)","(0.270088, -0.956776, 0.107849)","(-0.252478, -0.950554, -0.180834)","(-0.044124, -0.980416, -0.191931)",0
206.106,"(0.0223829, 0.0505036, -2.26088e-06)","(0.682366, -0.102558, -0.723781)","(0.155945, 0.987753, 0.00496384)","(0.713955, -0.116752, 0.69039)","(0.581915, -0.0839741, -0.808903)","(0.155945, 0.987753, 0.00496384)","(0.798286, -0.129696, 0.588148)","(0.155945, 0.987753, 0.00496384)","(0.198307, -0.976245, -0.0872945)","(0.00845261, -0.938074, 0.346332)","(0.496024, -0.491787, -0.715615)","(-0.047219, 0.129884, 0.990404)","(0.00747217, -0.999497, 0.030836)","(0.323882, -0.938785, 0.117398)","(-0.236488, -0.956943, -0.168327)","(-0.04378, -0.982711, -0.179894)",0
206.139,"(0.02001, 0.0489111, -8.06898e-06)","(0.635249, -0.112888, -0.764013)","(0.194427, 0.980814, 0.0141804)","(0.747228, -0.158671, 0.645348)","(0.486017, -0.0786671, -0.870402)","(0.194427, 0.980814, 0.0141804)","(0.852071, -0.17788, 0.492275)","(0.194427, 0.980814, 0.0141804)","(0.17041, -0.970307, -0.171652)","(-0.125591, -0.979881, 0.155116)","(0.33203, -0.294561, -0.896097)","(0.104821, -0.267611, 0.957808)","(-0.00642987, -0.999547, 0.0294096)","(0.362372, -0.922977, 0.129616)","(-0.226938, -0.964765, -0.133144)","(-0.0242285, -0.987492, -0.155799)",0
206.173,"(0.02001, 0.0489111, -8.06898e-06)","(0.584899, -0.120441, -0.802114)","(0.221972, 0.974936, 0.0151175)","(0.779998, -0.187483, 0.597037)","(0.363643, -0.0677212, -0.929074)","(0.221971, 0.974936, 0.0151175)","(0.904538, -0.212515, 0.369661)","(0.221971, 0.974936, 0.0151175)","(0.12147, -0.968035, -0.21944)","(-0.19934, -0.979487, -0.0294896)","(0.181362, -0.58642, -0.789442)","(0.176077, -0.572806, 0.800556)","(-0.0232124, -0.999155, 0.0339066)","(0.384213, -0.912088, 0.143092)","(-0.219107, -0.971017, -0.0954885)","(0.00696377, -0.989694, -0.143028)",0
206.206,"(0.0179379, 0.0513065, -9.59597e-06)","(0.558701, -0.126289, -0.819698)","(0.232226, 0.972625, 0.00843469)","(0.796191, -0.195088, 0.572732)","(0.351443, -0.0758147, -0.933134)","(0.232226, 0.972625, 0.00843468)","(0.906966, -0.21959, 0.359434)","(0.232226, 0.972625, 0.0084347)","(0.12964, -0.969983, -0.205732)","(-0.118686, -0.987775, 0.101067)","(0.153965, -0.752711, -0.640094)","(0.134427, -0.342988, 0.929671)","(-0.0363106, -0.998518, 0.0405351)","(0.397957, -0.904343, 0.154252)","(-0.211366, -0.974506, -0.075243)","(0.038765, -0.989563, -0.138787)",0
206.239,"(0.0192618, 0.0539673, -9.93572e-06)","(0.560664, -0.137994, -0.816464)","(0.235178, 0.971948, -0.00285298)","(0.794013, -0.190307, 0.577345)","(0.39162, -0.0972608, -0.914972)","(0.235178, 0.971948, -0.00285298)","(0.889736, -0.213491, 0.403473)","(0.235178, 0.971948, -0.00285298)","(0.123722, -0.981294, -0.147495)","(-0.00633474, -0.953195, 0.30229)","(0.152828, -0.883726, -0.442349)","(0.0156631, 0.0178951, 0.999717)","(-0.053482, -0.99754, 0.045306)","(0.390974, -0.906326, 0.160348)","(-0.196217, -0.978409, -0.0649281)","(0.0763886, -0.984357, -0.158762)",0
206.273,"(0.0216944, 0.0561225, -7.69459e-06)","(0.583315, -0.13623, -0.800741)","(0.236727, 0.971546, 0.00761131)","(0.776979, -0.194392, 0.598762)","(0.472829, -0.109014, -0.874385)","(0.236727, 0.971546, 0.00761131)","(0.848593, -0.211402, 0.484973)","(0.236727, 0.971546, 0.00761132)","(0.122086, -0.989822, -0.0731214)","(0.0940599, -0.871688, 0.480951)","(0.147129, -0.961496, -0.232118)","(-0.0765986, 0.328331, 0.941452)","(-0.0735955, -0.996096, 0.0487491)","(0.356234, -0.922775, 0.146916)","(-0.182321, -0.981934, -0.0506329)","(0.11925, -0.973289, -0.196185)",0
206.306,"(0.025005, 0.0569853, -3.20412e-06)","(0.616154, -0.130085, -0.776809)","(0.240764, 0.970126, 0.0297985)","(0.749909, -0.206468, 0.628496)","(0.540383, -0.110218, -0.834169)","(0.240764, 0.970126, 0.0297985)","(0.805822, -0.219058, 0.55015)","(0.240764, 0.970126, 0.0297985)","(0.0901888, -0.995739, 0.0192464)","(0.128071, -0.855255, 0.502133)","(0.178263, -0.981054, -0.0758664)","(-0.119495, 0.340478, 0.932628)","(-0.093611, -0.994143, 0.0540148)","(0.308565, -0.943273, 0.122573)","(-0.173581, -0.98396, -0.0411487)","(0.152849, -0.962793, -0.222859)",0
206.339,"(0.0288451, 0.0554608, -2.20537e-06)","(0.651137, -0.111963, -0.750656)","(0.244442, 0.967243, 0.0684807)","(0.718498, -0.228527, 0.656914)","(0.598923, -0.0958496, -0.79505)","(0.244442, 0.967243, 0.0684807)","(0.762464, -0.236058, 0.602432)","(0.244442, 0.967243, 0.0684807)","(0.0515219, -0.994085, 0.0956042)","(0.180512, -0.842877, 0.506926)","(0.256966, -0.964594, 0.0593855)","(-0.167643, 0.391701, 0.904691)","(-0.110594, -0.99226, 0.0564763)","(0.261307, -0.961142, 0.0890183)","(-0.178008, -0.982779, -0.0495796)","(0.169001, -0.955477, -0.241872)",0
206.373,"(0.0326024, 0.0510287, -1.00881e-06)","(0.676634, -0.109756, -0.728093)","(0.251239, 0.963868, 0.088532)","(0.692091, -0.242898, 0.679714)","(0.64236, -0.0980098, -0.76011)","(0.251239, 0.963868, 0.088532)","(0.723988, -0.24792, 0.643721)","(0.251239, 0.963868, 0.088532)","(0.00256725, -0.992075, 0.125618)","(0.223547, -0.825747, 0.517849)","(0.360972, -0.930286, 0.0653193)","(-0.206988, 0.432034, 0.877783)","(-0.119609, -0.990794, 0.0634032)","(0.240858, -0.968192, 0.0677693)","(-0.193028, -0.979807, -0.0521339)","(0.15979, -0.956133, -0.245512)",0
206.406,"(0.036087, 0.0450439, 3.73833e-07)","(0.695756, -0.11046, -0.709734)","(0.25189, 0.962875, 0.0970757)","(0.672652, -0.246312, 0.697761)","(0.668346, -0.100576, -0.73702)","(0.25189, 0.962875, 0.0970756)","(0.699893, -0.250492, 0.668882)","(0.25189, 0.962875, 0.0970756)","(-0.0407455, -0.992266, 0.117248)","(0.241759, -0.812928, 0.529812)","(0.436364, -0.89977, -0.00032345)","(-0.225869, 0.452886, 0.862483)","(-0.125065, -0.989322, 0.0748353)","(0.244122, -0.967874, 0.0602027)","(-0.221508, -0.973931, -0.0489201)","(0.132346, -0.958186, -0.2537)",0
206.44,"(0.0395479, 0.0388789, -8.34465e-08)","(0.713895, -0.111959, -0.691244)","(0.248689, 0.96333, 0.100746)","(0.654561, -0.243984, 0.715557)","(0.696156, -0.105408, -0.71011)","(0.248689, 0.96333, 0.100746)","(0.673388, -0.246909, 0.696839)","(0.248689, 0.96333, 0.100746)","(-0.0822926, -0.991464, 0.101129)","(0.228129, -0.815687, 0.531613)","(0.482931, -0.875658, 0.00111139)","(-0.225076, 0.439274, 0.8697)","(-0.128044, -0.988793, 0.076763)","(0.262091, -0.961921, 0.0775587)","(-0.244468, -0.967538, -0.0640792)","(0.0867816, -0.9602, -0.265489)",0
206.473,"(0.0425781, 0.0335293, -7.51019e-07)","(0.729721, -0.100315, -0.676346)","(0.235446, 0.965546, 0.110843)","(0.641888, -0.240336, 0.728161)","(0.714468, -0.094658, -0.693235)","(0.235446, 0.965546, 0.110843)","(0.658791, -0.242731, 0.712093)","(0.235446, 0.965546, 0.110843)","(-0.112122, -0.989548, 0.0906807)","(0.20169, -0.836021, 0.510284)","(0.518466, -0.85427, 0.0376319)","(-0.199802, 0.440931, 0.87502)","(-0.132637, -0.988808, 0.0683173)","(0.282878, -0.952695, 0.11114)","(-0.269408, -0.958513, -0.093121)","(0.0340874, -0.962584, -0.268832)",0
206.506,"(0.0452282, 0.0291024, 4.51319e-07)","(0.743222, -0.0769175, -0.664609)","(0.218204, 0.966916, 0.132138)","(0.632522, -0.243373, 0.735313)","(0.734316, -0.0735426, -0.674812)","(0.218204, 0.966916, 0.132138)","(0.642784, -0.244605, 0.725946)","(0.218204, 0.966916, 0.132138)","(-0.136728, -0.987199, 0.0821233)","(0.191146, -0.855108, 0.481927)","(0.55821, -0.824532, 0.0924529)","(-0.174882, 0.433131, 0.884202)","(-0.136582, -0.989137, 0.0543416)","(0.300616, -0.942742, 0.144457)","(-0.289004, -0.949814, -0.119705)","(-0.0168371, -0.962671, -0.270151)",0
206.54,"(0.0477048, 0.0257741, 7.84565e-06)","(0.758649, -0.0416963, -0.650163)","(0.199532, 0.9648, 0.171311)","(0.620687, -0.260072, 0.739669)","(0.749578, -0.0378025, -0.660836)","(0.199532, 0.9648, 0.171311)","(0.631656, -0.260526, 0.730162)","(0.199532, 0.9648, 0.171311)","(-0.145327, -0.987007, 0.06854)","(0.190541, -0.867201, 0.460062)","(0.591325, -0.799391, 0.106344)","(-0.153702, 0.401052, 0.903069)","(-0.13535, -0.989614, 0.0484309)","(0.315203, -0.932239, 0.177703)","(-0.309471, -0.940984, -0.13703)","(-0.0524448, -0.962301, -0.266882)",0
206.573,"(0.0502076, 0.0233753, 1.50906e-05)","(0.771239, 0.000164734, -0.636546)","(0.175658, 0.96105, 0.213369)","(0.612265, -0.276662, 0.740669)","(0.743275, 0.0129508, -0.668861)","(0.175658, 0.96105, 0.213369)","(0.646266, -0.274813, 0.711911)","(0.175658, 0.96105, 0.213369)","(-0.157043, -0.986168, 0.0530181)","(0.209171, -0.870615, 0.445283)","(0.616975, -0.779396, 0.10901)","(-0.118748, 0.346865, 0.930368)","(-0.132357, -0.990043, 0.0479281)","(0.322906, -0.92556, 0.197665)","(-0.327045, -0.932504, -0.153225)","(-0.0742808, -0.962753, -0.259979)",0
206.606,"(0.0524228, 0.0219036, 1.93719e-05)","(0.782759, 0.050695, -0.620257)","(0.140527, 0.956531, 0.255538)","(0.606126, -0.287085, 0.74175)","(0.722737, 0.0768901, -0.686832)","(0.140527, 0.956531, 0.255538)","(0.676696, -0.278929, 0.681382)","(0.140527, 0.956531, 0.255538)","(-0.16257, -0.986098, 0.0343661)","(0.193034, -0.929779, 0.313446)","(0.646997, -0.756317, 0.0968481)","(-0.0565434, 0.220595, 0.973725)","(-0.128744, -0.990341, 0.0514843)","(0.313621, -0.928334, 0.199592)","(-0.338983, -0.925425, -0.16935)","(-0.073054, -0.960735, -0.267679)",0
206.64,"(0.0524228, 0.0219036, 1.93719e-05)","(0.784159, 0.0994234, -0.612544)","(0.0943719, 0.956438, 0.27626)","(0.612868, -0.274232, 0.741074)","(0.68566, 0.137913, -0.714738)","(0.0943719, 0.956438, 0.27626)","(0.721294, -0.255527, 0.643771)","(0.0943719, 0.956438, 0.27626)","(-0.157467, -0.987237, 0.0238133)","(0.159345, -0.97813, 0.133679)","(0.664367, -0.742375, 0.0865751)","(0.0328079, -0.00319083, 0.999457)","(-0.126099, -0.9902, 0.0600316)","(0.302494, -0.938065, 0.168916)","(-0.353308, -0.920293, -0.168032)","(-0.0691142, -0.955599, -0.28645)",0
206.673,"(0.0560342, 0.0247462, 2.09158e-05)","(0.784479, 0.141291, -0.603845)","(0.0457295, 0.957821, 0.283705)","(0.617949, -0.250152, 0.745361)","(0.67013, 0.180887, -0.719865)","(0.0457295, 0.957821, 0.283705)","(0.740423, -0.222881, 0.634112)","(0.0457295, 0.957821, 0.283705)","(-0.141061, -0.989836, 0.0180924)","(0.105382, -0.994395, 0.00857692)","(0.665688, -0.740576, 0.0916912)","(0.110036, -0.249753, 0.962037)","(-0.124683, -0.990833, 0.05201)","(0.284972, -0.950869, 0.12099)","(-0.355369, -0.913117, -0.199826)","(-0.0561697, -0.942298, -0.330029)",0
206.707,"(0.0575851, 0.0297663, 1.31005e-05)","(0.781954, 0.163627, -0.601477)","(0.00470708, 0.963347, 0.268216)","(0.622996, -0.212639, 0.752769)","(0.661127, 0.198359, -0.723577)","(0.00470708, 0.963347, 0.268216)","(0.750126, -0.18083, 0.636091)","(0.00470709, 0.963347, 0.268216)","(-0.111444, -0.993748, 0.006744)","(0.0977105, -0.991341, -0.0877242)","(0.628215, -0.770761, 0.106178)","(0.17798, -0.510854, 0.841042)","(-0.118246, -0.992079, 0.0423839)","(0.26783, -0.961399, 0.0630855)","(-0.351003, -0.910255, -0.219618)","(-0.0393192, -0.936054, -0.349654)",0
206.74,"(0.0584488, 0.0352797, 3.60943e-06)","(0.778225, 0.17348, -0.603548)","(-0.0354533, 0.971514, 0.234314)","(0.626963, -0.160954, 0.762241)","(0.638077, 0.200197, -0.743491)","(-0.0354533, 0.971514, 0.234314)","(0.769528, -0.12353, 0.626552)","(-0.0354533, 0.971514, 0.234314)","(-0.0779077, -0.996957, -0.00284595)","(0.09246, -0.981872, -0.165467)","(0.584807, -0.802069, 0.12119)","(0.244532, -0.694443, 0.676723)","(-0.0909715, -0.994844, 0.0448254)","(0.239653, -0.970647, 0.020259)","(-0.342052, -0.907876, -0.242408)","(-0.00876458, -0.93583, -0.352343)",0
206.773,"(0.0583689, 0.0406956, -3.13409e-06)","(0.770706, 0.184426, -0.609917)","(-0.0700257, 0.975785, 0.20722)","(0.633184, -0.11694, 0.765116)","(0.609186, 0.204683, -0.766158)","(-0.0700257, 0.975785, 0.20722)","(0.790045, -0.0726987, 0.608724)","(-0.0700257, 0.975785, 0.20722)","(-0.0332006, -0.999288, -0.0179472)","(0.0895902, -0.959009, -0.268841)","(0.554609, -0.821083, 0.135024)","(0.271715, -0.817879, 0.507193)","(-0.0490079, -0.996605, 0.0661603)","(0.19943, -0.979645, -0.0228572)","(-0.34785, -0.909135, -0.229074)","(0.0322753, -0.940154, -0.339218)",0
