time,root_position,root_right,root_up,root_forward,chest_right,chest_up,chest_forward,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
1.38,"(0.386892, -0.00524857, -2.49736e-05)","(0.865354, 0.088937, -0.493206)","(-0.0167363, 0.988716, 0.148865)","(0.501393, -0.120501, 0.856787)","(0.883901, 0.0850046, -0.459885)","(-0.0167363, 0.988716, 0.148865)","(0.467846, -0.123428, 0.875149)","(-0.0167363, 0.988716, 0.148865)","(0.0207031, -0.824905, 0.564892)","(0.519009, -0.743139, 0.422344)","(0.800721, 0.204957, 0.562884)","(0.456257, 0.342398, 0.821336)","(0.0208269, -0.993975, 0.107607)","(0.291721, -0.942251, 0.164504)","(-0.16223, -0.937554, -0.307692)","(-0.209484, -0.800579, -0.561418)",0
1.4,"(0.390781, -0.00583177, -2.83555e-05)","(0.864451, 0.106214, -0.491368)","(-0.0158221, 0.982667, 0.184702)","(0.502991, -0.151863, 0.850845)","(0.869864, 0.105406, -0.481898)","(-0.0158221, 0.982667, 0.184702)","(0.493521, -0.15253, 0.856254)","(-0.0158221, 0.982667, 0.184702)","(0.20171, -0.733209, 0.649398)","(0.629985, -0.608731, 0.48225)","(0.806108, 0.26278, 0.530224)","(0.520345, 0.353922, 0.777162)","(0.0103355, -0.991613, 0.128825)","(0.328827, -0.936444, 0.122249)","(-0.190434, -0.935267, -0.298347)","(-0.100828, -0.80035, -0.590994)",0
1.44,"(0.394392, -0.00631957, -3.11496e-05)","(0.864822, 0.120541, -0.487395)","(-0.0153557, 0.976647, 0.214301)","(0.501885, -0.177843, 0.846453)","(0.853646, 0.124615, -0.505727)","(-0.0153557, 0.976647, 0.214301)","(0.520662, -0.175069, 0.835621)","(-0.0153557, 0.976647, 0.214301)","(0.353925, -0.619091, 0.701045)","(0.704001, -0.51666, 0.487283)","(0.845143, 0.251674, 0.471587)","(0.58022, 0.352155, 0.734392)","(-0.0072206, -0.991518, 0.12977)","(0.324328, -0.942756, 0.0776046)","(-0.210993, -0.928536, -0.305456)","(-0.00398917, -0.795491, -0.605952)",0
1.48,"(0.398652, -0.00707648, -2.98469e-05)","(0.864628, 0.123651, -0.486959)","(-0.0132657, 0.974523, 0.223896)","(0.502237, -0.187127, 0.84424)","(0.841195, 0.131991, -0.524375)","(-0.0132657, 0.974523, 0.223896)","(0.540568, -0.181382, 0.821515)","(-0.0132657, 0.974523, 0.223896)","(0.462455, -0.5041, 0.729396)","(0.759506, -0.449864, 0.469864)","(0.876425, 0.228183, 0.424043)","(0.628212, 0.348467, 0.695644)","(-0.025493, -0.992069, 0.12308)","(0.319704, -0.946207, 0.0498164)","(-0.224329, -0.92353, -0.311077)","(0.0482665, -0.791575, -0.609162)",0
1.5,"(0.403188, -0.00818437, -2.57712e-05)","(0.865464, 0.12246, -0.485773)","(-0.00460148, 0.971542, 0.236823)","(0.500929, -0.202726, 0.841411)","(0.822453, 0.138966, -0.551598)","(-0.00460148, 0.971542, 0.236823)","(0.568818, -0.192222, 0.799685)","(-0.00460148, 0.971542, 0.236823)","(0.5491, -0.392524, 0.737844)","(0.831872, -0.376926, 0.407329)","(0.918217, 0.159352, 0.362608)","(0.717139, 0.330009, 0.613845)","(-0.047192, -0.993417, 0.104378)","(0.305854, -0.952001, 0.0121112)","(-0.224927, -0.921597, -0.316334)","(0.110389, -0.792404, -0.599925)",0
1.54,"(0.407676, -0.00991371, -2.02811e-05)","(0.868166, 0.123483, -0.480666)","(0.00889032, 0.964386, 0.264351)","(0.496296, -0.233784, 0.836083)","(0.809044, 0.149217, -0.568491)","(0.00889032, 0.964386, 0.264351)","(0.5879, -0.218776, 0.778788)","(0.00889031, 0.964386, 0.264351)","(0.596484, -0.352251, 0.721198)","(0.91758, -0.273463, 0.288557)","(0.934125, 0.122082, 0.33542)","(0.825968, 0.251267, 0.504621)","(-0.0608272, -0.995248, 0.0760342)","(0.28262, -0.958101, -0.0465602)","(-0.229961, -0.916681, -0.326824)","(0.187107, -0.806818, -0.560389)",0
1.58,"(0.413806, -0.012169, -1.47403e-05)","(0.871822, 0.127776, -0.472863)","(0.0200768, 0.955139, 0.295476)","(0.489597, -0.267118, 0.830025)","(0.795748, 0.163734, -0.583076)","(0.0200768, 0.955139, 0.295476)","(0.60554, -0.246735, 0.7566)","(0.0200768, 0.955139, 0.295476)","(0.663748, -0.308165, 0.681522)","(0.971698, -0.178818, 0.15436)","(0.953966, 0.0388997, 0.297383)","(0.915684, 0.138752, 0.377188)","(-0.0775482, -0.996428, 0.0334148)","(0.246235, -0.963034, -0.109239)","(-0.241771, -0.903983, -0.352649)","(0.260346, -0.812008, -0.522362)",0
1.6,"(0.422371, -0.0150035, -9.93297e-06)","(0.878566, 0.132268, -0.458941)","(0.021788, 0.948784, 0.315172)","(0.477143, -0.286963, 0.830655)","(0.798342, 0.173275, -0.576737)","(0.021788, 0.948784, 0.315172)","(0.601827, -0.264195, 0.753662)","(0.021788, 0.948784, 0.315172)","(0.679559, -0.329447, 0.655488)","(0.989525, -0.132248, 0.0578914)","(0.952227, -0.03755, 0.303073)","(0.94421, 0.0235114, 0.328503)","(-0.0938203, -0.995542, -0.00964883)","(0.198812, -0.970031, -0.139688)","(-0.261981, -0.885964, -0.382667)","(0.295251, -0.807428, -0.51077)",0
1.64,"(0.430027, -0.0176674, -7.79577e-06)","(0.889125, 0.131561, -0.438348)","(0.012591, 0.950701, 0.309854)","(0.457469, -0.281083, 0.843632)","(0.806005, 0.174062, -0.565737)","(0.012591, 0.950701, 0.309854)","(0.591792, -0.256861, 0.764071)","(0.012591, 0.950701, 0.309854)","(0.704687, -0.338142, 0.62376)","(0.988686, -0.149041, 0.0169236)","(0.945161, -0.125844, 0.301386)","(0.942436, -0.025065, 0.333446)","(-0.13149, -0.990991, -0.0254526)","(0.161822, -0.976302, -0.143692)","(-0.290195, -0.864268, -0.410886)","(0.282859, -0.803184, -0.524295)",0
1.68,"(0.438606, -0.0202487, -9.20802e-06)","(0.900211, 0.128672, -0.416009)","(0.00292731, 0.953756, 0.300568)","(0.435414, -0.271853, 0.858202)","(0.815057, 0.172047, -0.553246)","(0.0029273, 0.953756, 0.300568)","(0.579378, -0.246594, 0.77686)","(0.00292731, 0.953756, 0.300568)","(0.700087, -0.358473, 0.617556)","(0.987026, -0.16033, -0.00862826)","(0.930662, -0.175808, 0.320874)","(0.937004, -0.0444267, 0.346481)","(-0.165283, -0.984705, -0.0551126)","(0.139115, -0.980793, -0.136716)","(-0.31382, -0.839633, -0.443321)","(0.258183, -0.803437, -0.536498)",0
1.7,"(0.447335, -0.0221797, -9.96547e-06)","(0.907516, 0.127412, -0.400227)","(-0.00799822, 0.957972, 0.28675)","(0.41992, -0.257053, 0.870397)","(0.819629, 0.170548, -0.54692)","(-0.00799822, 0.957972, 0.28675)","(0.572831, -0.230653, 0.786552)","(-0.00799822, 0.957972, 0.28675)","(0.70593, -0.377038, 0.599587)","(0.984548, -0.174606, -0.0133199)","(0.927557, -0.186301, 0.323929)","(0.933404, -0.0384922, 0.356756)","(-0.199096, -0.977968, -0.06277)","(0.128901, -0.984537, -0.118621)","(-0.338164, -0.819253, -0.463109)","(0.197205, -0.815953, -0.543444)",0
1.74,"(0.454671, -0.0232232, -1.25524e-05)","(0.909454, 0.119598, -0.398234)","(-0.013543, 0.965759, 0.259089)","(0.416017, -0.230181, 0.879742)","(0.824112, 0.157875, -0.543981)","(-0.013543, 0.965759, 0.259089)","(0.56679, -0.205843, 0.797733)","(-0.013543, 0.965759, 0.259089)","(0.662415, -0.404571, 0.630499)","(0.969092, -0.24169, 0.0494695)","(0.923935, -0.176254, 0.339528)","(0.908636, 0.0197903, 0.41712)","(-0.209833, -0.974618, -0.0780416)","(0.119431, -0.990916, -0.0618201)","(-0.348196, -0.800582, -0.487677)","(0.129163, -0.830622, -0.541649)",0
1.78,"(0.460133, -0.0224889, -1.44995e-05)","(0.910542, 0.10246, -0.400519)","(-0.0174427, 0.977476, 0.210326)","(0.414052, -0.184398, 0.89138)","(0.835216, 0.130902, -0.534115)","(-0.0174427, 0.977476, 0.210326)","(0.550737, -0.16551, 0.818105)","(-0.0174427, 0.977476, 0.210326)","(0.593679, -0.440457, 0.673455)","(0.923636, -0.338249, 0.180235)","(0.926334, -0.112803, 0.359418)","(0.83614, 0.110623, 0.537245)","(-0.213641, -0.974964, -0.0616721)","(0.105255, -0.99444, -0.00325613)","(-0.356563, -0.791697, -0.496063)","(0.0715442, -0.843442, -0.532434)",0
1.8,"(0.465929, -0.0197237, -1.64993e-05)","(0.911846, 0.0793415, -0.402793)","(-0.0114052, 0.985689, 0.168187)","(0.410666, -0.148678, 0.899582)","(0.846461, 0.0993909, -0.523092)","(-0.0114052, 0.985689, 0.168187)","(0.532614, -0.136049, 0.835352)","(-0.0114052, 0.985689, 0.168187)","(0.507951, -0.471974, 0.720573)","(0.837467, -0.452684, 0.306148)","(0.901723, -0.0143987, 0.432074)","(0.735886, 0.24086, 0.632818)","(-0.1722, -0.983642, -0.0528724)","(0.0908967, -0.994682, 0.0484318)","(-0.347771, -0.772392, -0.531476)","(0.0435435, -0.860718, -0.507216)",0
1.84,"(0.469622, -0.0161732, -1.64946e-05)","(0.915538, 0.060193, -0.397701)","(0.000142475, 0.988665, 0.150139)","(0.402145, -0.137408, 0.905206)","(0.859663, 0.0764336, -0.505112)","(0.000142477, 0.988665, 0.150139)","(0.510775, -0.12896, 0.849987)","(0.000142474, 0.988665, 0.150139)","(0.416084, -0.502712, 0.75773)","(0.725237, -0.523328, 0.447392)","(0.865675, 0.0756689, 0.494854)","(0.622553, 0.342423, 0.703687)","(-0.108002, -0.993105, -0.0455954)","(0.0751554, -0.993975, 0.0797777)","(-0.315527, -0.750134, -0.581155)","(0.0279491, -0.868385, -0.495102)",0
1.88,"(0.472372, -0.0109654, -1.78133e-05)","(0.919424, 0.0458326, -0.390589)","(0.013764, 0.988824, 0.148452)","(0.393025, -0.141769, 0.908533)","(0.87357, 0.060315, -0.482947)","(0.013764, 0.988824, 0.148452)","(0.486497, -0.136019, 0.863029)","(0.013764, 0.988824, 0.148452)","(0.331285, -0.533506, 0.778217)","(0.643479, -0.563354, 0.518234)","(0.823797, 0.128922, 0.552031)","(0.554011, 0.406442, 0.726551)","(-0.0452301, -0.998227, -0.0386864)","(0.0627284, -0.992585, 0.104116)","(-0.279222, -0.725942, -0.628525)","(0.0114386, -0.871977, -0.489413)",0
1.9,"(0.474672, -0.00518521, -2.13186e-05)","(0.925957, 0.0287585, -0.376532)","(0.0236971, 0.990797, 0.133268)","(0.377096, -0.132124, 0.916702)","(0.896071, 0.0387416, -0.442216)","(0.0236971, 0.990797, 0.133268)","(0.443515, -0.129279, 0.886894)","(0.0236971, 0.990797, 0.133268)","(0.216683, -0.580983, 0.784543)","(0.576072, -0.57921, 0.576764)","(0.795583, 0.154421, 0.585835)","(0.481204, 0.444468, 0.755573)","(-0.00357289, -0.999326, -0.0365485)","(0.0401422, -0.989929, 0.135754)","(-0.218781, -0.697883, -0.681978)","(0.0023982, -0.885757, -0.464144)",0
1.94,"(0.476818, -0.000671518, -2.46079e-05)","(0.933955, 0.0098473, -0.357256)","(0.0301467, 0.994093, 0.10426)","(0.356603, -0.107732, 0.928024)","(0.916861, 0.0152263, -0.398915)","(0.0301467, 0.994093, 0.10426)","(0.3986, -0.106829, 0.910882)","(0.0301467, 0.994093, 0.10426)","(0.098219, -0.633532, 0.767457)","(0.570646, -0.601217, 0.559375)","(0.771792, 0.188621, 0.607255)","(0.446478, 0.459866, 0.767582)","(0.0252824, -0.998966, -0.0377887)","(0.00855248, -0.987862, 0.155101)","(-0.155865, -0.688872, -0.707928)","(0.00119528, -0.907876, -0.419237)",0
1.98,"(0.47908, 0.00175581, -2.60682e-05)","(0.942507, -0.00671453, -0.33412)","(0.0342529, 0.996566, 0.0753784)","(0.33265, -0.0822991, 0.939452)","(0.934158, -0.00453348, -0.356831)","(0.0342529, 0.996566, 0.0753784)","(0.355457, -0.0823498, 0.931058)","(0.0342529, 0.996566, 0.0753784)","(-0.0243875, -0.693964, 0.719596)","(0.556241, -0.637232, 0.533415)","(0.752862, 0.224445, 0.618727)","(0.401324, 0.4827, 0.778421)","(0.0602882, -0.997443, -0.0383772)","(-0.0338494, -0.985145, 0.168354)","(-0.0658037, -0.707057, -0.704088)","(-3.17533e-05, -0.922271, -0.386545)",0
2,"(0.481859, 0.002957, -2.8597e-05)","(0.950454, -0.012046, -0.310631)","(0.0337118, 0.997338, 0.0646498)","(0.30905, -0.0719912, 0.948317)","(0.944609, -0.0106956, -0.328025)","(0.0337118, 0.997338, 0.0646498)","(0.326485, -0.0721955, 0.942441)","(0.0337118, 0.997338, 0.0646498)","(-0.136767, -0.763055, 0.631698)","(0.494281, -0.724094, 0.481013)","(0.758505, 0.207167, 0.617861)","(0.386271, 0.465106, 0.796537)","(0.0867883, -0.99453, -0.0581175)","(-0.0606469, -0.98894, 0.135348)","(0.0154689, -0.775078, -0.631676)","(-0.00648962, -0.909941, -0.414688)",0
2.04,"(0.484148, 0.00234288, -3.09783e-05)","(0.9601, 0.00510895, -0.27961)","(0.0243008, 0.993906, 0.10752)","(0.27994, -0.110846, 0.953597)","(0.957233, 0.00590917, -0.289259)","(0.0243008, 0.993906, 0.10752)","(0.289626, -0.110938, 0.950689)","(0.0243008, 0.993906, 0.10752)","(-0.200209, -0.844687, 0.496408)","(0.388231, -0.843372, 0.371484)","(0.784248, 0.118373, 0.609051)","(0.407334, 0.332008, 0.850794)","(0.107028, -0.990363, -0.0878999)","(-0.0719236, -0.994255, 0.0792745)","(0.0755174, -0.836851, -0.542198)","(-0.010467, -0.891972, -0.45197)",0
2.08,"(0.486255, 0.000465691, -2.87797e-05)","(0.968913, 0.0246024, -0.246176)","(0.0135992, 0.987241, 0.158654)","(0.248367, -0.157778, 0.95573)","(0.965416, 0.0266587, -0.259348)","(0.0135992, 0.987241, 0.158654)","(0.261726, -0.157477, 0.952208)","(0.0135992, 0.987241, 0.158654)","(-0.233491, -0.898416, 0.371929)","(0.275971, -0.926839, 0.254577)","(0.804563, 0.0163464, 0.593642)","(0.433754, 0.177443, 0.883386)","(0.117539, -0.985767, -0.120201)","(-0.0715484, -0.997116, 0.0253248)","(0.107906, -0.872283, -0.476947)","(-0.00905355, -0.880948, -0.473126)",0
2.1,"(0.487863, -0.00191216, -2.46709e-05)","(0.98047, 0.0454613, -0.191342)","(-0.000750556, 0.97083, 0.239767)","(0.197702, -0.235763, 0.951488)","(0.976067, 0.0512251, -0.211351)","(-0.00075056, 0.97083, 0.239767)","(0.218566, -0.234442, 0.947241)","(-0.000750557, 0.97083, 0.239767)","(-0.224623, -0.936087, 0.270712)","(0.191977, -0.969793, 0.150491)","(0.807675, -0.103806, 0.580418)","(0.456715, -0.0925901, 0.884782)","(0.119878, -0.981183, -0.151359)","(-0.0746256, -0.996735, -0.0308291)","(0.114205, -0.866631, -0.485704)","(0.00252051, -0.873626, -0.486591)",0
2.14,"(0.488749, -0.00377004, -2.13537e-05)","(0.989612, 0.0490425, -0.135137)","(-0.0111205, 0.956886, 0.290252)","(0.144735, -0.286784, 0.946999)","(0.980537, 0.0657153, -0.185009)","(-0.0111205, 0.956886, 0.290252)","(0.197418, -0.283113, 0.938548)","(-0.0111205, 0.956886, 0.290252)","(-0.198364, -0.96117, 0.191844)","(0.1597, -0.982709, 0.0936936)","(0.791643, -0.308165, 0.527575)","(0.444728, -0.333114, 0.831416)","(0.118858, -0.977148, -0.176226)","(-0.0803975, -0.993946, -0.0748774)","(0.117533, -0.857432, -0.500995)","(0.0144467, -0.870394, -0.492145)",0
2.18,"(0.488749, -0.00377004, -2.13537e-05)","(0.995499, 0.0465255, -0.0825597)","(-0.0173171, 0.945443, 0.325327)","(0.0932642, -0.322497, 0.941965)","(0.986172, 0.0698972, -0.150265)","(-0.0173171, 0.945443, 0.325327)","(0.164888, -0.318177, 0.933582)","(-0.0173171, 0.945443, 0.325327)","(-0.20246, -0.977689, 0.0559849)","(0.13548, -0.989399, 0.0522884)","(0.659242, -0.564306, 0.496949)","(0.373901, -0.588437, 0.716896)","(0.116962, -0.97332, -0.197406)","(-0.0859387, -0.98999, -0.111957)","(0.120338, -0.861898, -0.492597)","(0.0288434, -0.877505, -0.478699)",0
2.2,"(0.488707, -0.00636504, -1.04896e-05)","(0.998322, 0.0231536, -0.0530826)","(-0.00439075, 0.945005, 0.327027)","(0.0578449, -0.32581, 0.943664)","(0.993843, 0.0406317, -0.10308)","(-0.00439075, 0.945005, 0.327027)","(0.110796, -0.323088, 0.939861)","(-0.00439075, 0.945005, 0.327027)","(-0.252173, -0.967384, -0.0240422)","(0.150318, -0.985558, 0.0779758)","(0.505749, -0.732521, 0.455665)","(0.140971, -0.686205, 0.713618)","(0.12276, -0.975733, -0.181313)","(-0.0867592, -0.992303, -0.0883589)","(0.126821, -0.878375, -0.460841)","(0.0384734, -0.889803, -0.454721)",0
2.24,"(0.488707, -0.00636504, -1.04896e-05)","(0.998795, -0.0159823, -0.0463952)","(0.0301899, 0.942881, 0.331758)","(0.0376564, -0.332129, 0.942482)","(0.999171, -0.0217193, -0.0344419)","(0.0301899, 0.942881, 0.331758)","(0.0245808, -0.329205, 0.943938)","(0.0301899, 0.942881, 0.331758)","(-0.378068, -0.918152, -0.11858)","(0.150578, -0.972982, 0.17502)","(0.366985, -0.799312, 0.475838)","(-0.171631, -0.622361, 0.763681)","(0.134351, -0.982342, -0.130208)","(-0.0840351, -0.995606, -0.0413244)","(0.131946, -0.878616, -0.458939)","(0.0526562, -0.887379, -0.458024)",0
2.28,"(0.48608, -0.00665742, -1.21609e-05)","(0.997428, -0.0551765, -0.0457411)","(0.0676642, 0.934385, 0.349779)","(0.0227452, -0.351856, 0.935778)","(0.996193, -0.0830738, 0.0264365)","(0.0676642, 0.934385, 0.349779)","(-0.0543307, -0.345244, 0.936939)","(0.0676642, 0.934385, 0.349779)","(-0.490464, -0.856402, -0.16131)","(0.146964, -0.951775, 0.269308)","(0.313698, -0.826795, 0.466908)","(-0.437159, -0.461383, 0.772022)","(0.148944, -0.985281, -0.0838937)","(-0.0799864, -0.996796, 0.000154675)","(0.133569, -0.863219, -0.486838)","(0.0650036, -0.873197, -0.483013)",0
2.3,"(0.483811, -0.00663171, -1.40636e-05)","(0.993988, -0.0933699, -0.0571871)","(0.107777, 0.926546, 0.360411)","(0.019386, -0.364396, 0.931042)","(0.987551, -0.141398, 0.0689186)","(0.107777, 0.926546, 0.360411)","(-0.114551, -0.347524, 0.930648)","(0.107777, 0.926546, 0.360411)","(-0.613961, -0.739624, -0.275697)","(0.110298, -0.923246, 0.368038)","(0.16085, -0.886815, 0.433229)","(-0.601061, -0.208462, 0.771537)","(0.161063, -0.986554, -0.0277598)","(-0.0698371, -0.997494, 0.0113096)","(0.135683, -0.845755, -0.516031)","(0.0716694, -0.865337, -0.49604)",0
2.34,"(0.481033, -0.00641997, -1.496e-05)","(0.989612, -0.129998, -0.0613871)","(0.143467, 0.942621, 0.301467)","(0.0217111, -0.307203, 0.951396)","(0.97654, -0.180079, 0.118071)","(0.143467, 0.942621, 0.301467)","(-0.16393, -0.27634, 0.946976)","(0.143467, 0.942621, 0.301467)","(-0.70677, -0.691234, -0.150573)","(0.021189, -0.891108, 0.453297)","(-0.0431773, -0.734821, 0.676885)","(-0.679764, 0.0628688, 0.730732)","(0.146092, -0.989258, -0.00497314)","(-0.06143, -0.998072, 0.00886736)","(0.128783, -0.836535, -0.532564)","(0.0679533, -0.864791, -0.497513)",0
2.38,"(0.477579, -0.00672191, -1.10633e-05)","(0.984775, -0.163198, -0.0598677)","(0.17392, 0.957173, 0.231454)","(0.0214966, -0.238382, 0.970934)","(0.959858, -0.213041, 0.182444)","(0.17392, 0.957173, 0.231454)","(-0.223928, -0.190449, 0.955817)","(0.17392, 0.957173, 0.231454)","(-0.794933, -0.601243, -0.0811651)","(-0.164507, -0.823932, 0.542285)","(-0.429771, -0.421482, 0.79853)","(-0.684864, 0.355844, 0.635874)","(0.0984832, -0.994579, 0.0333833)","(-0.0514365, -0.998118, 0.0333831)","(0.108196, -0.835828, -0.538224)","(0.0671381, -0.884941, -0.460838)",0
2.4,"(0.473296, -0.00760051, -2.60471e-06)","(0.981044, -0.187076, -0.0505447)","(0.193111, 0.963725, 0.184233)","(0.0140804, -0.190398, 0.981606)","(0.928594, -0.241569, 0.281705)","(0.193111, 0.963725, 0.184233)","(-0.315969, -0.115128, 0.941758)","(0.193111, 0.963725, 0.184233)","(-0.873979, -0.48585, 0.0105325)","(-0.44097, -0.703195, 0.55773)","(-0.675149, -0.0130449, 0.737566)","(-0.686986, 0.47349, 0.551233)","(0.016152, -0.999462, 0.0285556)","(-0.0384757, -0.99724, 0.0634931)","(0.05503, -0.819249, -0.570791)","(0.0724897, -0.895271, -0.439584)",0
2.44,"(0.469607, -0.00871305, 8.85926e-06)","(0.9784, -0.203668, -0.0353846)","(0.205144, 0.951777, 0.228113)","(-0.0136212, -0.229997, 0.973096)","(0.886149, -0.28395, 0.366214)","(0.205144, 0.951777, 0.228113)","(-0.414346, -0.122908, 0.901782)","(0.205144, 0.951777, 0.228113)","(-0.953145, -0.281599, -0.110531)","(-0.710939, -0.483177, 0.510984)","(-0.849896, 0.0487001, 0.524695)","(-0.7513, 0.431864, 0.499042)","(-0.0753906, -0.997154, 0.000310221)","(-0.0167555, -0.996446, 0.0825503)","(-0.030198, -0.823448, -0.566588)","(0.0849338, -0.902828, -0.42153)",0
2.48,"(0.465607, -0.0110251, 1.84384e-05)","(0.974818, -0.22225, -0.0182787)","(0.217409, 0.935033, 0.280084)","(-0.045607, -0.276677, 0.95988)","(0.842379, -0.325718, 0.429308)","(0.217409, 0.935033, 0.280084)","(-0.493438, -0.141302, 0.858227)","(0.217409, 0.935033, 0.280084)","(-0.983028, -0.102497, -0.152153)","(-0.859346, -0.278549, 0.428877)","(-0.901031, 0.0479838, 0.431093)","(-0.831179, 0.327225, 0.449517)","(-0.137812, -0.989734, -0.037862)","(0.00363996, -0.997254, 0.073972)","(-0.113701, -0.83137, -0.543964)","(0.0902188, -0.891503, -0.443941)",0
2.5,"(0.460897, -0.0140933, 2.35441e-05)","(0.971285, -0.237915, -0.00111166)","(0.227596, 0.927058, 0.297932)","(-0.0697492, -0.289593, 0.954605)","(0.814899, -0.348213, 0.463343)","(0.227596, 0.927058, 0.297932)","(-0.533454, -0.13748, 0.834581)","(0.227596, 0.927058, 0.297932)","(-0.98782, 0.00354972, -0.155563)","(-0.908429, -0.151275, 0.389708)","(-0.911382, -0.00484366, 0.411534)","(-0.884768, 0.165699, 0.43558)","(-0.207296, -0.97699, -0.0501818)","(0.0225889, -0.997754, 0.0630624)","(-0.19662, -0.856941, -0.476438)","(0.0955982, -0.883471, -0.458629)",0
2.54,"(0.455768, -0.0174432, 2.45776e-05)","(0.970069, -0.242689, 0.00830364)","(0.230772, 0.931418, 0.281432)","(-0.0760052, -0.271093, 0.959548)","(0.815814, -0.342528, 0.465963)","(0.230772, 0.931418, 0.281432)","(-0.530653, -0.122043, 0.838757)","(0.230772, 0.931418, 0.281432)","(-0.989602, 0.022782, -0.142014)","(-0.903715, -0.152939, 0.399885)","(-0.910414, -0.0340858, 0.412291)","(-0.886914, 0.106851, 0.449406)","(-0.263708, -0.964357, -0.0217604)","(0.0461121, -0.998725, 0.0205231)","(-0.263794, -0.870177, -0.416179)","(0.105292, -0.860889, -0.497779)",0
2.58,"(0.44954, -0.0210868, 2.15534e-05)","(0.969973, -0.242854, 0.0131777)","(0.231198, 0.937491, 0.260111)","(-0.0755538, -0.249253, 0.965487)","(0.81879, -0.332007, 0.468353)","(0.231198, 0.937491, 0.260111)","(-0.525403, -0.104464, 0.844416)","(0.231198, 0.937491, 0.260111)","(-0.990422, 0.029395, -0.13491)","(-0.888917, -0.175988, 0.422912)","(-0.910713, -0.0500961, 0.40999)","(-0.880707, 0.0699873, 0.468462)","(-0.316114, -0.948566, 0.0171546)","(0.0798744, -0.996296, -0.0318628)","(-0.313527, -0.873167, -0.373201)","(0.125492, -0.834436, -0.536627)",0
2.6,"(0.441184, -0.0252882, 1.86566e-05)","(0.970855, -0.239183, 0.0152471)","(0.227543, 0.939847, 0.254778)","(-0.0752731, -0.243883, 0.966879)","(0.83655, -0.322592, 0.442854)","(0.227543, 0.939847, 0.254778)","(-0.498399, -0.112336, 0.859639)","(0.227543, 0.939847, 0.254778)","(-0.989624, 0.000521846, -0.143683)","(-0.867891, -0.216747, 0.446974)","(-0.897863, -0.055552, 0.436757)","(-0.870812, 0.0968701, 0.481979)","(-0.328069, -0.941836, 0.0729131)","(0.126682, -0.985958, -0.108806)","(-0.31564, -0.886398, -0.338629)","(0.162603, -0.798191, -0.580044)",0
2.64,"(0.433371, -0.0284049, 1.56441e-05)","(0.971984, -0.234811, 0.0104808)","(0.224454, 0.940399, 0.25548)","(-0.0698342, -0.245954, 0.966763)","(0.844507, -0.318484, 0.430554)","(0.224454, 0.940399, 0.25548)","(-0.486253, -0.119102, 0.865663)","(0.224454, 0.940399, 0.25548)","(-0.990085, -0.0181508, -0.139295)","(-0.85831, -0.238771, 0.454194)","(-0.887171, -0.0727777, 0.455665)","(-0.865739, 0.102299, 0.48993)","(-0.317832, -0.939904, 0.124751)","(0.188142, -0.971552, -0.14384)","(-0.284116, -0.895043, -0.343769)","(0.204019, -0.77171, -0.602362)",0
