time,root_position,root_right,root_up,root_forward,chest_right,chest_up,chest_forward,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
1.43477,"(-0.00294806, 0.0266805, -6.07781e-07)","(0.828454, -0.130022, 0.544755)","(0.195285, 0.978697, -0.0633783)","(-0.524933, 0.158882, 0.836183)","(0.626498, -0.0747644, 0.775829)","(0.195285, 0.978697, -0.0633783)","(-0.754574, 0.191204, 0.627741)","(0.195285, 0.978697, -0.0633783)","(0, 0, 0)","(-0.691636, -0.697445, -0.187643)","(0, 0, 0)","(-0.584802, 0.263249, -0.767272)","(-0.174603, -0.984303, -0.0257154)","(0.139934, -0.98825, 0.061489)","(0.00160479, -0.985225, -0.17126)","(0.510153, -0.811714, -0.284365)",0
1.46813,"(-0.00130092, 0.0279544, -2.62782e-06)","(0.82962, -0.119687, 0.545349)","(0.190229, 0.978906, -0.0745354)","(-0.524983, 0.165574, 0.834852)","(0.632018, -0.0640386, 0.772304)","(0.190229, 0.978906, -0.0745354)","(-0.751248, 0.194107, 0.630832)","(0.190229, 0.978906, -0.0745354)","(0, 0, 0)","(-0.690956, -0.700026, -0.180401)","(0, 0, 0)","(-0.582417, 0.267067, -0.767767)","(-0.175745, -0.984138, -0.0241951)","(0.136588, -0.988675, 0.0621774)","(0.00150585, -0.986352, -0.164641)","(0.510995, -0.811644, -0.28305)",0
1.5015,"(-0.00130092, 0.0279544, -2.62782e-06)","(0.831331, -0.104219, 0.545918)","(0.184028, 0.978474, -0.0933926)","(-0.524605, 0.178094, 0.83251)","(0.639584, -0.0471011, 0.767277)","(0.184028, 0.978474, -0.0933925)","(-0.746433, 0.201055, 0.634362)","(0.184028, 0.978474, -0.0933926)","(0, 0, 0)","(-0.685765, -0.709806, -0.160943)","(0, 0, 0)","(-0.573116, 0.305522, -0.760391)","(-0.176306, -0.984078, -0.0225297)","(0.133645, -0.988997, 0.0634339)","(0.00113055, -0.987795, -0.155754)","(0.513524, -0.812865, -0.274852)",0
1.53487,"(-0.00130092, 0.0279544, -2.62782e-06)","(0.832856, -0.0902907, 0.546075)","(0.178386, 0.977752, -0.110363)","(-0.524068, 0.189318, 0.830369)","(0.645104, -0.0315102, 0.763445)","(0.178386, 0.977752, -0.110363)","(-0.74305, 0.207361, 0.6363)","(0.178386, 0.977752, -0.110363)","(0, 0, 0)","(-0.678397, -0.719848, -0.146954)","(0, 0, 0)","(-0.565479, 0.340679, -0.751113)","(-0.176574, -0.984088, -0.0197902)","(0.132343, -0.989103, 0.0645075)","(-0.00106514, -0.988981, -0.14804)","(0.515596, -0.814051, -0.267361)",0
1.56823,"(-0.00130092, 0.0279544, -2.62782e-06)","(0.833055, -0.0825486, 0.546996)","(0.174978, 0.977355, -0.118995)","(-0.52479, 0.194842, 0.828633)","(0.641726, -0.0215705, 0.766631)","(0.174978, 0.977355, -0.118995)","(-0.746706, 0.210512, 0.630964)","(0.174978, 0.977355, -0.118995)","(0, 0, 0)","(-0.671863, -0.726709, -0.143161)","(0, 0, 0)","(-0.524156, 0.41348, -0.74451)","(-0.17688, -0.984106, -0.0157975)","(0.13131, -0.98924, 0.0645101)","(-0.00589888, -0.989381, -0.145224)","(0.517817, -0.814772, -0.260792)",0
1.6016,"(-0.00130092, 0.0279544, -2.62782e-06)","(0.832512, -0.0834068, 0.547693)","(0.173605, 0.978085, -0.114942)","(-0.526118, 0.190775, 0.828737)","(0.633403, -0.0215766, 0.773521)","(0.173605, 0.978085, -0.114942)","(-0.754096, 0.207138, 0.623244)","(0.173605, 0.978085, -0.114942)","(0, 0, 0)","(-0.668746, -0.728115, -0.150422)","(0, 0, 0)","(-0.474115, 0.476731, -0.740231)","(-0.176872, -0.98417, -0.0112398)","(0.131194, -0.989345, 0.0631282)","(-0.0131326, -0.988989, -0.147405)","(0.516709, -0.813944, -0.265532)",0
1.63497,"(0.00059768, 0.0289355, -8.83155e-06)","(0.831345, -0.0880315, 0.548741)","(0.172308, 0.979548, -0.103905)","(-0.528407, 0.180938, 0.829487)","(0.624328, -0.0270629, 0.780693)","(0.172308, 0.979548, -0.103905)","(-0.76194, 0.19944, 0.616174)","(0.172308, 0.979548, -0.103905)","(0, 0, 0)","(-0.66935, -0.724796, -0.163223)","(0, 0, 0)","(-0.406699, 0.52963, -0.744371)","(-0.176906, -0.984196, -0.00785443)","(0.131172, -0.989486, 0.0609173)","(-0.0198209, -0.98807, -0.152724)","(0.51466, -0.812656, -0.273341)",0
1.66833,"(0.00059768, 0.0289355, -8.83155e-06)","(0.830318, -0.0924992, 0.54956)","(0.170983, 0.980851, -0.093253)","(-0.530443, 0.171401, 0.830212)","(0.6171, -0.0328606, 0.786199)","(0.170983, 0.980851, -0.093253)","(-0.768105, 0.192006, 0.610859)","(0.170983, 0.980851, -0.093253)","(0, 0, 0)","(-0.672235, -0.718857, -0.177041)","(0, 0, 0)","(-0.363592, 0.551849, -0.750509)","(-0.176926, -0.984211, -0.00515559)","(0.131412, -0.989573, 0.0589623)","(-0.0257483, -0.987185, -0.157486)","(0.512454, -0.811377, -0.281174)",0
1.7017,"(0.00059768, 0.0289355, -8.83155e-06)","(0.827805, -0.0950143, 0.552911)","(0.170227, 0.981629, -0.0861792)","(-0.534568, 0.165463, 0.82877)","(0.606843, -0.0355341, 0.794027)","(0.170227, 0.981629, -0.0861792)","(-0.776379, 0.187473, 0.601739)","(0.170227, 0.981629, -0.0861792)","(0, 0, 0)","(-0.681097, -0.707799, -0.18742)","(0, 0, 0)","(-0.32073, 0.571621, -0.755236)","(-0.177593, -0.9841, -0.00277193)","(0.131544, -0.989607, 0.0580833)","(-0.0303873, -0.986801, -0.159059)","(0.513308, -0.809942, -0.28374)",0
1.73507,"(0.00196027, 0.0274042, -1.19634e-05)","(0.823882, -0.0933112, 0.559027)","(0.170952, 0.981336, -0.088062)","(-0.540387, 0.168105, 0.824453)","(0.592044, -0.0307771, 0.805318)","(0.170952, 0.981336, -0.088062)","(-0.787599, 0.189737, 0.586249)","(0.170952, 0.981336, -0.088062)","(0, 0, 0)","(-0.695588, -0.697341, -0.172837)","(0, 0, 0)","(-0.279985, 0.635589, -0.719469)","(-0.178605, -0.983921, 8.31373e-05)","(0.13107, -0.98965, 0.0584277)","(-0.035498, -0.987049, -0.156445)","(0.516894, -0.809955, -0.277117)",0
1.76843,"(0.00196027, 0.0274042, -1.19634e-05)","(0.821118, -0.0862856, 0.564199)","(0.171556, 0.980117, -0.0996968)","(-0.544452, 0.178636, 0.81955)","(0.583117, -0.0194112, 0.812156)","(0.171556, 0.980117, -0.0996968)","(-0.794131, 0.19743, 0.574785)","(0.171556, 0.980117, -0.0996968)","(0, 0, 0)","(-0.712037, -0.688759, -0.136436)","(0, 0, 0)","(-0.248736, 0.691464, -0.678238)","(-0.179615, -0.983734, 0.00254025)","(0.130472, -0.989691, 0.0590672)","(-0.0431006, -0.987474, -0.15178)","(0.519399, -0.810534, -0.270664)",0
1.8018,"(0.00196027, 0.0274042, -1.19634e-05)","(0.82107, -0.0802333, 0.565161)","(0.171561, 0.978982, -0.110282)","(-0.544475, 0.187522, 0.817547)","(0.581539, -0.0103099, 0.813453)","(0.171561, 0.978982, -0.110282)","(-0.795236, 0.203747, 0.57104)","(0.171561, 0.978982, -0.110282)","(0, 0, 0)","(-0.71926, -0.685642, -0.112069)","(0, 0, 0)","(-0.246153, 0.708547, -0.66134)","(-0.181674, -0.983349, 0.00444175)","(0.130059, -0.989757, 0.058873)","(-0.0513257, -0.98738, -0.14982)","(0.517493, -0.812533, -0.268313)",0
1.83517,"(0.00358254, 0.0260838, -9.19141e-06)","(0.826223, -0.0722751, 0.558688)","(0.169514, 0.977656, -0.124309)","(-0.53725, 0.197468, 0.819981)","(0.597498, -0.00172223, 0.801868)","(0.169514, 0.977656, -0.124309)","(-0.783733, 0.21036, 0.584389)","(0.169514, 0.977656, -0.124309)","(0, 0, 0)","(-0.714594, -0.693347, -0.0928714)","(0, 0, 0)","(-0.298081, 0.688903, -0.660727)","(-0.183174, -0.983066, 0.00533729)","(0.129903, -0.989803, 0.0584403)","(-0.0580145, -0.986921, -0.150401)","(0.511332, -0.815137, -0.272197)",0
1.86853,"(0.00358254, 0.0260838, -9.19141e-06)","(0.830604, -0.0682395, 0.552666)","(0.16782, 0.976984, -0.131675)","(-0.530999, 0.202166, 0.822903)","(0.609217, 0.00214356, 0.793001)","(0.16782, 0.976984, -0.131675)","(-0.775032, 0.213458, 0.594778)","(0.16782, 0.976984, -0.131675)","(0, 0, 0)","(-0.693587, -0.714472, -0.0920194)","(0, 0, 0)","(-0.436518, 0.609111, -0.662145)","(-0.185334, -0.982664, 0.00484003)","(0.125889, -0.990353, 0.0578994)","(-0.0609466, -0.986147, -0.154271)","(0.506058, -0.817509, -0.274927)",0
1.9019,"(0.00358254, 0.0260838, -9.19141e-06)","(0.834885, -0.0655396, 0.546508)","(0.167309, 0.976123, -0.138533)","(-0.524381, 0.207091, 0.825917)","(0.62165, 0.00461114, 0.783282)","(0.167309, 0.976123, -0.138533)","(-0.765219, 0.217165, 0.606036)","(0.167309, 0.976123, -0.138533)","(0, 0, 0)","(-0.671367, -0.73697, -0.0783654)","(0, 0, 0)","(-0.60222, 0.528434, -0.598405)","(-0.186505, -0.982448, 0.00345478)","(0.121413, -0.990934, 0.0575193)","(-0.0619622, -0.985537, -0.157725)","(0.50093, -0.820932, -0.274116)",0
1.93527,"(0.00599402, 0.0249753, 1.12262e-06)","(0.836195, -0.0659285, 0.544456)","(0.168792, 0.975496, -0.141125)","(-0.521812, 0.209905, 0.826833)","(0.622065, 0.00563557, 0.782945)","(0.168792, 0.975496, -0.141125)","(-0.764559, 0.219938, 0.605869)","(0.168792, 0.975496, -0.141125)","(0, 0, 0)","(-0.651455, -0.755335, -0.071239)","(0, 0, 0)","(-0.726991, 0.432654, -0.533193)","(-0.188613, -0.982049, 0.00219857)","(0.114797, -0.991738, 0.0572409)","(-0.0617424, -0.985314, -0.159202)","(0.496666, -0.824648, -0.270701)",0
1.96863,"(0.00599402, 0.0249753, 1.12262e-06)","(0.835684, -0.0644803, 0.545413)","(0.17189, 0.973914, -0.148142)","(-0.521659, 0.217539, 0.824954)","(0.615001, 0.0115244, 0.788442)","(0.17189, 0.973914, -0.148142)","(-0.769629, 0.226537, 0.596952)","(0.17189, 0.973914, -0.148142)","(0, 0, 0)","(-0.635702, -0.76932, -0.063478)","(0, 0, 0)","(-0.775157, 0.410129, -0.480547)","(-0.19083, -0.98162, 0.00251543)","(0.104434, -0.993021, 0.0547977)","(-0.0615258, -0.987115, -0.147714)","(0.493544, -0.828376, -0.264965)",0
2.002,"(0.00802653, 0.0244185, 4.70541e-06)","(0.832711, -0.061613, 0.55027)","(0.177345, 0.971145, -0.159458)","(-0.524578, 0.230362, 0.819604)","(0.599103, 0.0222903, 0.800361)","(0.177345, 0.971145, -0.159458)","(-0.780878, 0.237349, 0.577837)","(0.177345, 0.971145, -0.159458)","(0, 0, 0)","(-0.618578, -0.78432, -0.0469482)","(0, 0, 0)","(-0.815286, 0.382314, -0.434907)","(-0.193056, -0.981179, 0.00403776)","(0.0946267, -0.994152, 0.0520344)","(-0.0614838, -0.989618, -0.129906)","(0.493037, -0.831128, -0.257179)",0
2.03537,"(0.00802653, 0.0244185, 4.70541e-06)","(0.827871, -0.0649275, 0.557148)","(0.188716, 0.967629, -0.167574)","(-0.52816, 0.243897, 0.813364)","(0.581751, 0.0275002, 0.812902)","(0.188716, 0.967629, -0.167574)","(-0.791158, 0.250934, 0.557765)","(0.188716, 0.967629, -0.167574)","(0, 0, 0)","(-0.605241, -0.795963, -0.0111926)","(0, 0, 0)","(-0.870141, 0.341069, -0.355706)","(-0.19526, -0.980728, 0.00672061)","(0.0886617, -0.994727, 0.0515565)","(-0.0626153, -0.991871, -0.110779)","(0.494152, -0.834893, -0.242419)",0
2.06873,"(0.00802653, 0.0244185, 4.70541e-06)","(0.824718, -0.0733348, 0.560769)","(0.201976, 0.96436, -0.170928)","(-0.528186, 0.254227, 0.810178)","(0.575252, 0.0244146, 0.817612)","(0.201976, 0.96436, -0.170928)","(-0.792602, 0.263456, 0.549884)","(0.201976, 0.96436, -0.170928)","(0, 0, 0)","(-0.6026, -0.797042, 0.0399612)","(0, 0, 0)","(-0.931398, 0.278209, -0.23473)","(-0.196114, -0.980531, 0.00987433)","(0.0983861, -0.993692, 0.0538247)","(-0.0642845, -0.992372, -0.105194)","(0.485977, -0.842497, -0.232435)",0
2.1021,"(0.0105522, 0.0248212, -1.71214e-06)","(0.823735, -0.0835916, 0.560779)","(0.213107, 0.962192, -0.169621)","(-0.525391, 0.259211, 0.810416)","(0.578725, 0.0155173, 0.815375)","(0.213107, 0.962192, -0.169621)","(-0.78718, 0.271888, 0.553557)","(0.213107, 0.962192, -0.169621)","(0, 0, 0)","(-0.604417, -0.791775, 0.0881635)","(0, 0, 0)","(-0.968156, 0.219055, -0.121198)","(-0.196278, -0.980465, 0.0128)","(0.114626, -0.991725, 0.0578188)","(-0.0701917, -0.991519, -0.10938)","(0.469207, -0.853683, -0.225987)",0
2.13547,"(0.0105522, 0.0248212, -1.71214e-06)","(0.828765, -0.0907763, 0.552185)","(0.218884, 0.960712, -0.170655)","(-0.515001, 0.262274, 0.81608)","(0.591806, 0.00829107, 0.806038)","(0.218884, 0.960712, -0.170655)","(-0.775786, 0.277411, 0.566744)","(0.218884, 0.960712, -0.170655)","(0, 0, 0)","(-0.609999, -0.783697, 0.117133)","(0, 0, 0)","(-0.986572, 0.16175, -0.0226357)","(-0.194231, -0.98078, 0.0185538)","(0.130619, -0.989172, 0.0669104)","(-0.07895, -0.989473, -0.121289)","(0.445977, -0.864699, -0.231085)",0
2.16883,"(0.0105522, 0.0248212, -1.71214e-06)","(0.841267, -0.0970124, 0.531845)","(0.219554, 0.960274, -0.172251)","(-0.493994, 0.261742, 0.829133)","(0.607636, 0.00349812, 0.794208)","(0.219554, 0.960274, -0.172251)","(-0.763248, 0.279094, 0.582717)","(0.219554, 0.960274, -0.172251)","(0, 0, 0)","(-0.619404, -0.774197, 0.130224)","(0, 0, 0)","(-0.992914, 0.11772, 0.0162666)","(-0.19312, -0.980772, 0.0281314)","(0.140332, -0.986861, 0.0800736)","(-0.0911583, -0.986777, -0.134023)","(0.41801, -0.875896, -0.240986)",0
2.2022,"(0.0134454, 0.0251811, -1.12047e-05)","(0.861466, -0.108353, 0.496122)","(0.217375, 0.96179, -0.166456)","(-0.459156, 0.251212, 0.852096)","(0.632265, -0.00848662, 0.774706)","(0.217375, 0.96179, -0.166456)","(-0.743769, 0.273487, 0.609929)","(0.217375, 0.96179, -0.166456)","(0, 0, 0)","(-0.629075, -0.766332, 0.13038)","(0, 0, 0)","(-0.997751, 0.0619093, 0.0257087)","(-0.191448, -0.980777, 0.037744)","(0.149028, -0.984109, 0.0965403)","(-0.106113, -0.983127, -0.149003)","(0.380846, -0.88638, -0.263224)",0
2.23557,"(0.0134454, 0.0251811, -1.12047e-05)","(0.886712, -0.122779, 0.44572)","(0.210041, 0.966313, -0.148734)","(-0.412555, 0.225336, 0.882622)","(0.665559, -0.0287915, 0.745789)","(0.210041, 0.966313, -0.148734)","(-0.716684, 0.255059, 0.649084)","(0.210041, 0.966313, -0.148734)","(0, 0, 0)","(-0.636068, -0.761007, 0.127618)","(0, 0, 0)","(-0.999387, 0.0263783, 0.0230353)","(-0.189887, -0.980825, 0.0438705)","(0.158394, -0.981445, 0.10806)","(-0.120705, -0.978784, -0.165566)","(0.335946, -0.894637, -0.294558)",0
2.26893,"(0.0134454, 0.0251811, -1.12047e-05)","(0.909137, -0.140011, 0.392258)","(0.203977, 0.971173, -0.123356)","(-0.363761, 0.192033, 0.911483)","(0.695489, -0.0543292, 0.71648)","(0.203977, 0.971173, -0.123356)","(-0.689351, 0.231555, 0.686423)","(0.203977, 0.971173, -0.123356)","(0, 0, 0)","(-0.641485, -0.757839, 0.119071)","(0, 0, 0)","(-0.999683, -0.00267809, 0.0250165)","(-0.189618, -0.980841, 0.0446692)","(0.168659, -0.978711, 0.11696)","(-0.131067, -0.974356, -0.1829)","(0.29791, -0.899275, -0.320239)",0
2.3023,"(0.0151393, 0.0236727, -1.06401e-05)","(0.927219, -0.149366, 0.343446)","(0.196631, 0.974743, -0.105889)","(-0.31895, 0.165745, 0.933166)","(0.719152, -0.0698017, 0.691338)","(0.196631, 0.974743, -0.105889)","(-0.666521, 0.212045, 0.714693)","(0.196631, 0.974743, -0.105889)","(0, 0, 0)","(-0.651953, -0.749445, 0.115279)","(0, 0, 0)","(-0.999768, -0.00933795, 0.019384)","(-0.19309, -0.980227, 0.0432592)","(0.172292, -0.977396, 0.122529)","(-0.133411, -0.971555, -0.195659)","(0.276096, -0.899749, -0.337968)",0
2.33567,"(0.0151393, 0.0236727, -1.06401e-05)","(0.937444, -0.150605, 0.313874)","(0.190925, 0.976316, -0.101758)","(-0.291097, 0.155444, 0.943981)","(0.731526, -0.0723558, 0.677964)","(0.190925, 0.976316, -0.101758)","(-0.654517, 0.203971, 0.728013)","(0.190925, 0.976316, -0.101758)","(0, 0, 0)","(-0.670203, -0.732761, 0.11785)","(0, 0, 0)","(-0.999041, 0.043737, -0.00225668)","(-0.19794, -0.979385, 0.0403064)","(0.173453, -0.976982, 0.124175)","(-0.132059, -0.970249, -0.202922)","(0.266414, -0.901065, -0.342206)",0
2.36903,"(0.0151393, 0.0236727, -1.06401e-05)","(0.947948, -0.144073, 0.283967)","(0.179009, 0.978696, -0.100546)","(-0.26334, 0.146377, 0.953533)","(0.753798, -0.0704458, 0.65332)","(0.179009, 0.978696, -0.100546)","(-0.632233, 0.192966, 0.750364)","(0.179009, 0.978696, -0.100546)","(0, 0, 0)","(-0.693018, -0.708498, 0.133254)","(0, 0, 0)","(-0.995483, 0.0946935, 0.00681933)","(-0.202103, -0.97857, 0.0394363)","(0.170523, -0.977633, 0.123106)","(-0.128059, -0.969257, -0.210098)","(0.251615, -0.905898, -0.340645)",0
2.4024,"(0.0151393, 0.0236727, -1.06401e-05)","(0.95965, -0.136642, 0.245765)","(0.166132, 0.98074, -0.102708)","(-0.22685, 0.139925, 0.963826)","(0.783532, -0.0675763, 0.617666)","(0.166132, 0.98074, -0.102708)","(-0.598687, 0.183552, 0.779668)","(0.166132, 0.98074, -0.102708)","(0, 0, 0)","(-0.711043, -0.684412, 0.161238)","(0, 0, 0)","(-0.98695, 0.159918, 0.0188625)","(-0.20454, -0.97803, 0.040266)","(0.16762, -0.978741, 0.11819)","(-0.121978, -0.96784, -0.220015)","(0.239012, -0.913996, -0.327848)",0
2.43577,"(0.0131345, 0.0255559, -9.89959e-06)","(0.972255, -0.127134, 0.19636)","(0.150727, 0.98203, -0.113573)","(-0.178527, 0.140597, 0.973838)","(0.828326, -0.0634203, 0.556645)","(0.150727, 0.98203, -0.113573)","(-0.539409, 0.179219, 0.822751)","(0.150727, 0.98203, -0.113573)","(0, 0, 0)","(-0.713756, -0.669519, 0.205659)","(0, 0, 0)","(-0.984248, 0.170179, 0.0479042)","(-0.205385, -0.977727, 0.0432036)","(0.16322, -0.98033, 0.11096)","(-0.115212, -0.966074, -0.231142)","(0.230781, -0.921706, -0.311767)",0
2.46913,"(0.0131345, 0.0255559, -9.89959e-06)","(0.981457, -0.117228, 0.151659)","(0.138188, 0.980153, -0.142144)","(-0.132361, 0.160924, 0.978051)","(0.872506, -0.0542956, 0.485577)","(0.138188, 0.980153, -0.142144)","(-0.468456, 0.19291, 0.862168)","(0.138188, 0.980153, -0.142144)","(0, 0, 0)","(-0.698969, -0.664476, 0.264414)","(0, 0, 0)","(-0.977559, 0.193815, 0.0825465)","(-0.204204, -0.977859, 0.0457493)","(0.158616, -0.981899, 0.103516)","(-0.110252, -0.966077, -0.233539)","(0.231143, -0.927037, -0.295254)",0
2.5025,"(0.0118272, 0.0288579, -1.36667e-05)","(0.988509, -0.107029, 0.106746)","(0.12344, 0.978308, -0.166361)","(-0.0867483, 0.178145, 0.980173)","(0.910917, -0.0458012, 0.41004)","(0.12344, 0.978308, -0.166361)","(-0.393569, 0.2032, 0.896556)","(0.12344, 0.978308, -0.166361)","(0, 0, 0)","(-0.680534, -0.66672, 0.303905)","(0, 0, 0)","(-0.967756, 0.215003, 0.13123)","(-0.199936, -0.97871, 0.0463896)","(0.152739, -0.983259, 0.0993629)","(-0.106359, -0.966469, -0.233722)","(0.212847, -0.93475, -0.284496)",0
2.53587,"(0.0118272, 0.0288579, -1.36667e-05)","(0.993387, -0.0995933, 0.0571225)","(0.108589, 0.979385, -0.170332)","(-0.0387473, 0.175988, 0.983629)","(0.938654, -0.0436611, 0.342086)","(0.108589, 0.979385, -0.170331)","(-0.32742, 0.197487, 0.92401)","(0.108589, 0.979385, -0.170331)","(0, 0, 0)","(-0.662788, -0.674697, 0.324802)","(0, 0, 0)","(-0.950814, 0.249181, 0.184015)","(-0.195233, -0.979845, 0.0422781)","(0.136641, -0.986127, 0.0942512)","(-0.106336, -0.966885, -0.232005)","(0.184363, -0.941758, -0.281252)",0
2.56923,"(0.0110539, 0.0312807, -1.8985e-05)","(0.99561, -0.0935762, 0.00216566)","(0.0940396, 0.984832, -0.145817)","(0.0118591, 0.145784, 0.989245)","(0.964548, -0.0512279, 0.258886)","(0.0940396, 0.984832, -0.145817)","(-0.247377, 0.165228, 0.954727)","(0.0940396, 0.984832, -0.145817)","(0, 0, 0)","(-0.654703, -0.681152, 0.327713)","(0, 0, 0)","(-0.933261, 0.269482, 0.237494)","(-0.185996, -0.982058, 0.0310983)","(0.11248, -0.989656, 0.0890467)","(-0.112612, -0.964602, -0.238456)","(0.163649, -0.942201, -0.292363)",0
2.6026,"(0.0110539, 0.0312807, -1.8985e-05)","(0.99499, -0.0913279, -0.0406657)","(0.0857108, 0.987826, -0.129819)","(0.0521323, 0.125823, 0.990682)","(0.979988, -0.0590343, 0.190102)","(0.0857108, 0.987826, -0.129819)","(-0.180099, 0.143624, 0.973107)","(0.0857108, 0.987826, -0.129819)","(0, 0, 0)","(-0.633222, -0.686777, 0.356885)","(0, 0, 0)","(-0.91203, 0.291616, 0.288378)","(-0.17766, -0.983869, 0.0209441)","(0.0853692, -0.993147, 0.079815)","(-0.122231, -0.962409, -0.242548)","(0.160051, -0.941826, -0.295545)",0
2.63597,"(0.00920557, 0.0289209, -2.19691e-05)","(0.992465, -0.0911021, -0.081931)","(0.0825369, 0.990839, -0.106889)","(0.0909513, 0.0993462, 0.990888)","(0.991338, -0.0697885, 0.111263)","(0.0825369, 0.990839, -0.106889)","(-0.102829, 0.115062, 0.988022)","(0.0825369, 0.990839, -0.106889)","(0, 0, 0)","(-0.60264, -0.685873, 0.407925)","(0, 0, 0)","(-0.886258, 0.312933, 0.341496)","(-0.16861, -0.985638, 0.00943139)","(0.0709671, -0.99555, 0.0619963)","(-0.13341, -0.95832, -0.252635)","(0.165382, -0.937655, -0.3057)",0
2.66933,"(0.00778381, 0.0269416, -2.11603e-05)","(0.988806, -0.0947787, -0.115241)","(0.0850995, 0.99203, -0.092925)","(0.12315, 0.0820938, 0.988987)","(0.995279, -0.0783588, 0.0572683)","(0.0850995, 0.99203, -0.092925)","(-0.0496632, 0.0971071, 0.994034)","(0.0850995, 0.99203, -0.092925)","(0, 0, 0)","(-0.552389, -0.670846, 0.494805)","(0, 0, 0)","(-0.866018, 0.337927, 0.368535)","(-0.163763, -0.986499, 0.000572649)","(0.0644027, -0.997339, 0.0341647)","(-0.140016, -0.953678, -0.266259)","(0.169273, -0.938311, -0.301528)",0
2.7027,"(0.00596317, 0.0237463, -1.85848e-05)","(0.984443, -0.0967028, -0.146701)","(0.0884518, 0.994032, -0.0638523)","(0.151978, 0.0498602, 0.987125)","(0.99604, -0.0884852, -0.00864695)","(0.0884518, 0.994032, -0.0638523)","(0.0141736, 0.0626903, 0.997932)","(0.0884518, 0.994032, -0.0638523)","(0, 0, 0)","(-0.505233, -0.659426, 0.556684)","(0, 0, 0)","(-0.847833, 0.341331, 0.405797)","(-0.158142, -0.98738, -0.00848725)","(0.0643902, -0.997804, 0.0155413)","(-0.143405, -0.94912, -0.280369)","(0.176356, -0.935537, -0.306055)",0
2.73607,"(0.004207, 0.0205134, -1.52929e-05)","(0.975542, -0.0950606, -0.198194)","(0.0919923, 0.9952, -0.0333899)","(0.2006, 0.0146323, 0.979564)","(0.990841, -0.0919681, -0.0988776)","(0.0919923, 0.9952, -0.0333899)","(0.101565, 0.0242106, 0.994534)","(0.0919923, 0.9952, -0.0333899)","(0.212214, -0.779675, 0.589129)","(-0.446458, -0.665427, 0.598233)","(0.0444195, 0.553483, 0.831675)","(-0.826921, 0.333649, 0.452636)","(-0.154949, -0.987761, -0.0178781)","(0.0704218, -0.997418, 0.0140963)","(-0.143914, -0.946961, -0.287321)","(0.176471, -0.937628, -0.299519)",0
2.76943,"(0.00276827, 0.0181813, -1.27267e-05)","(0.959201, -0.092084, -0.267308)","(0.0934934, 0.995542, -0.0124348)","(0.267383, -0.0127954, 0.963505)","(0.975099, -0.0921209, -0.201733)","(0.0934934, 0.995542, -0.0124348)","(0.202067, -0.00648814, 0.97935)","(0.0934934, 0.995542, -0.0124348)","(0.215792, -0.752486, 0.622253)","(-0.383494, -0.694535, 0.60873)","(0.0186865, 0.531184, 0.847051)","(-0.786095, 0.320596, 0.528463)","(-0.153724, -0.987925, -0.0193127)","(0.0804346, -0.996348, 0.028666)","(-0.144678, -0.950177, -0.2761)","(0.172607, -0.940138, -0.293848)",0
2.8028,"(0.00276827, 0.0181813, -1.27267e-05)","(0.936307, -0.088211, -0.339925)","(0.0953044, 0.995439, 0.00429425)","(0.337992, -0.0365085, 0.940441)","(0.947893, -0.089446, -0.305774)","(0.0953044, 0.995439, 0.00429425)","(0.303989, -0.0333218, 0.952093)","(0.0953044, 0.995439, 0.00429425)","(0.223315, -0.740478, 0.633895)","(-0.329302, -0.770874, 0.545265)","(-0.00130603, 0.485431, 0.874274)","(-0.749605, 0.183302, 0.635997)","(-0.155176, -0.987811, -0.0122408)","(0.0959063, -0.994457, 0.0430903)","(-0.152507, -0.954272, -0.257112)","(0.163925, -0.944129, -0.285919)",0
2.83617,"(0.00109265, 0.0148031, -2.31797e-06)","(0.91288, -0.0858075, -0.399107)","(0.101003, 0.994775, 0.0148811)","(0.395768, -0.0538513, 0.91677)","(0.916213, -0.0856617, -0.391428)","(0.101003, 0.994775, 0.0148811)","(0.388134, -0.053098, 0.920072)","(0.101003, 0.994775, 0.0148811)","(0.229002, -0.722903, 0.651897)","(-0.308329, -0.870632, 0.383319)","(-0.0444539, 0.42551, 0.903861)","(-0.732533, -0.130816, 0.668044)","(-0.158579, -0.987336, 0.00446036)","(0.108664, -0.992633, 0.0535957)","(-0.171445, -0.9576, -0.231536)","(0.159614, -0.949269, -0.270947)",0
2.86953,"(0.00109265, 0.0148031, -2.31797e-06)","(0.890602, -0.0818259, -0.447363)","(0.109748, 0.993366, 0.0343365)","(0.441595, -0.0796598, 0.893671)","(0.884369, -0.0802909, -0.459831)","(0.109748, 0.993366, 0.0343365)","(0.45404, -0.0807887, 0.887311)","(0.109748, 0.993366, 0.0343365)","(0.215096, -0.741637, 0.635381)","(-0.301655, -0.933896, 0.191942)","(-0.0709922, 0.396714, 0.915193)","(-0.647507, -0.471963, 0.598319)","(-0.161812, -0.986674, 0.0170817)","(0.122352, -0.99095, 0.055216)","(-0.195203, -0.956744, -0.215724)","(0.154497, -0.954808, -0.253912)",0
