time,root_position,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
9.565048,"(-0.029577, 0.099677, -0.000002)","(-0.016725, 0.990739, 0.134743)","(-0.806743, -0.242637, -0.538789)","(0.926403, -0.299432, -0.228294)","(-0.965084, -0.150162, -0.214625)","(0.772043, -0.251487, 0.583699)","(-0.572474, -0.732225, 0.368945)","(0.443073, -0.870298, 0.215098)","(-0.222002, -0.915251, -0.336201)","(0.741806, -0.61557, -0.266076)",
9.611015,"(-0.028327, 0.136306, -0.00006)","(-0.016976, 0.986127, 0.165125)","(-0.798126, -0.41884, -0.433093)","(0.86558, -0.481283, -0.138342)","(-0.918413, -0.392142, -0.052376)","(0.727301, -0.400429, 0.557396)","(-0.509774, -0.815503, 0.274017)","(0.419317, -0.881637, 0.21654)","(-0.3091, -0.921209, -0.236286)","(0.711042, -0.667321, -0.221588)",
9.657455,"(-0.026366, 0.165939, 0.000001)","(-0.016827, 0.976493, 0.214891)","(-0.7236, -0.602218, -0.337248)","(0.76029, -0.648794, -0.032013)","(-0.754519, -0.642492, 0.133811)","(0.613571, -0.548075, 0.568457)","(-0.451638, -0.818145, 0.355896)","(0.287789, -0.912347, 0.291206)","(-0.240396, -0.913237, -0.328949)","(0.665824, -0.691584, -0.279982)",
9.703098,"(-0.023833, 0.182528, -0.000014)","(-0.015506, 0.961814, 0.273265)","(-0.635963, -0.721932, -0.272701)","(0.658432, -0.749958, 0.063488)","(-0.527874, -0.80051, 0.283782)","(0.470393, -0.628625, 0.619323)","(-0.348721, -0.847902, 0.399318)","(0.202546, -0.940697, 0.272149)","(-0.173719, -0.906168, -0.385593)","(0.547885, -0.770857, -0.324963)",
9.74881,"(-0.020881, 0.1832, 0.000011)","(-0.013274, 0.945781, 0.324535)","(-0.584069, -0.779861, -0.225122)","(0.603169, -0.786, 0.135614)","(-0.322973, -0.861967, 0.390771)","(0.33155, -0.635099, 0.697656)","(-0.247019, -0.862772, 0.441143)","(0.05782, -0.939736, 0.336977)","(-0.099263, -0.893452, -0.438052)","(0.395946, -0.818976, -0.415337)",
9.794136,"(-0.017408, 0.161688, 0.000118)","(-0.009976, 0.925974, 0.377456)","(-0.585294, -0.797081, -0.148641)","(0.591704, -0.77667, 0.216031)","(-0.096986, -0.854165, 0.510878)","(0.120508, -0.572338, 0.811115)","(-0.151097, -0.841437, 0.518799)","(-0.047893, -0.890814, 0.451837)","(-0.022871, -0.849612, -0.526912)","(0.237928, -0.835507, -0.495296)",
9.840542,"(-0.013655, 0.118268, -0.000093)","(-0.005504, 0.902762, 0.430105)","(-0.612512, -0.789949, -0.028452)","(0.60749, -0.724126, 0.326493)","(0.202215, -0.7837, 0.587302)","(-0.220664, -0.459891, 0.860121)","(-0.057359, -0.822708, 0.565563)","(-0.083533, -0.832294, 0.548004)","(0.031464, -0.804328, -0.593352)","(0.102026, -0.827273, -0.552458)",
9.885494,"(-0.00951, 0.064365, -0.000014)","(-0.001303, 0.882722, 0.469894)","(-0.635327, -0.762753, 0.120692)","(0.613715, -0.649711, 0.448585)","(0.510591, -0.672774, 0.535418)","(-0.599903, -0.369379, 0.709701)","(0.001677, -0.796997, 0.603981)","(-0.084435, -0.77767, 0.622977)","(0.030869, -0.739619, -0.672317)","(0.020648, -0.785419, -0.61862)",
9.930202,"(-0.005394, 0.021837, -0.000001)","(0.000821, 0.87288, 0.487934)","(-0.637074, -0.732879, 0.238799)","(0.60221, -0.588615, 0.539329)","(0.701988, -0.582055, 0.410396)","(-0.818863, -0.327582, 0.471332)","(0.025009, -0.787755, 0.615481)","(-0.079572, -0.739902, 0.667992)","(0.012657, -0.689221, -0.724441)","(-0.001582, -0.742717, -0.669604)",
9.975399,"(-0.001293, 0.002237, -0.000006)","(0.000248, 0.875392, 0.483414)","(-0.63294, -0.717477, 0.290886)","(0.592065, -0.561055, 0.578513)","(0.770901, -0.542073, 0.334468)","(-0.887113, -0.312505, 0.339662)","(0.009963, -0.768219, 0.64011)","(-0.092735, -0.715298, 0.692639)","(0.018612, -0.662274, -0.749031)","(0.001449, -0.716448, -0.697639)",
10.02,"(0.00271, 0.00601, 0.000001)","(-0.000422, 0.874253, 0.48547)","(-0.636195, -0.713769, 0.2929)","(0.594451, -0.560096, 0.576994)","(0.775312, -0.530112, 0.343326)","(-0.883152, -0.307532, 0.354213)","(-0.005654, -0.771168, 0.636607)","(-0.108843, -0.719507, 0.685903)","(0.0252, -0.669017, -0.74282)","(0.007573, -0.720746, -0.693158)",
